Info,Warning,dateTime
305,0,2013-04-11 09:58:00
325,0,2013-04-11 10:00:00
310,0,2013-04-11 10:02:00
299,0,2013-04-11 10:04:00
282,0,2013-04-11 10:06:00
323,0,2013-04-11 10:08:00
360,0,2013-04-11 10:10:00
343,0,2013-04-11 10:12:00
332,0,2013-04-11 10:14:00
345,0,2013-04-11 10:16:00
291,0,2013-04-11 10:18:00
377,0,2013-04-11 10:20:00
327,0,2013-04-11 10:22:00
396,0,2013-04-11 10:24:00
344,0,2013-04-11 10:26:00
382,0,2013-04-11 10:28:00
368,0,2013-04-11 10:30:00
303,0,2013-04-11 10:32:00
403,0,2013-04-11 10:34:00
340,11,2013-04-11 10:36:00
719,6175,2013-04-11 10:38:00
906,9202,2013-04-11 10:40:00
736,6232,2013-04-11 10:42:00
738,7307,2013-04-11 10:44:00
953,10906,2013-04-11 10:46:00
788,9392,2013-04-11 10:48:00
744,8902,2013-04-11 10:50:00
919,10616,2013-04-11 10:52:00
863,11818,2013-04-11 10:54:00
881,12106,2013-04-11 10:56:00
777,9880,2013-04-11 10:58:00
754,7821,2013-04-11 11:00:00
882,12048,2013-04-11 11:02:00
821,8263,2013-04-11 11:04:00
624,1357,2013-04-11 11:06:00
704,1538,2013-04-11 11:08:00
612,1542,2013-04-11 11:10:00
1479,41552,2013-04-11 11:12:00
1493,54468,2013-04-11 11:14:00
1450,54181,2013-04-11 11:16:00
1470,55104,2013-04-11 11:18:00
1509,55223,2013-04-11 11:20:00
1825,65441,2013-04-11 11:22:00
2492,93520,2013-04-11 11:24:00
1884,43486,2013-04-11 11:26:00
1866,36797,2013-04-11 11:28:00
1847,36437,2013-04-11 11:30:00
1893,38017,2013-04-11 11:32:00
1868,37555,2013-04-11 11:34:00
1880,34381,2013-04-11 11:36:00
1836,30591,2013-04-11 11:38:00
1839,35817,2013-04-11 11:40:00
1852,35933,2013-04-11 11:42:00
1611,31579,2013-04-11 11:44:00
1066,3337,2013-04-11 11:46:00
944,3303,2013-04-11 11:48:00
1054,3345,2013-04-11 11:50:00
991,3326,2013-04-11 11:52:00
1005,3392,2013-04-11 11:54:00
2757,3461,2013-04-11 11:56:00
213003,2924,2013-04-11 11:58:00
172944,3149,2013-04-11 12:00:00
178450,3086,2013-04-11 12:02:00
180468,3069,2013-04-11 12:04:00
183536,3134,2013-04-11 12:06:00
204805,2408,2013-04-11 12:08:00
233823,1044,2013-04-11 12:10:00
304148,855,2013-04-11 12:12:00
139221,450,2013-04-11 12:14:00
142713,404,2013-04-11 12:16:00
133952,353,2013-04-11 12:18:00
135141,296,2013-04-11 12:20:00
150218,521,2013-04-11 12:22:00
148166,377,2013-04-11 12:24:00
126141,2709,2013-04-11 12:26:00
142122,4136,2013-04-11 12:28:00
146746,4382,2013-04-11 12:30:00
130166,4028,2013-04-11 12:32:00
139040,4902,2013-04-11 12:34:00
145878,4617,2013-04-11 12:36:00
137379,4156,2013-04-11 12:38:00
125353,4055,2013-04-11 12:40:00
137988,5502,2013-04-11 12:42:00
134541,5294,2013-04-11 12:44:00
126015,3945,2013-04-11 12:46:00
135552,5070,2013-04-11 12:48:00
144251,6137,2013-04-11 12:50:00
132310,6434,2013-04-11 12:52:00
120511,7761,2013-04-11 12:54:00
139324,6462,2013-04-11 12:56:00
134767,8125,2013-04-11 12:58:00
37990,3755,2013-04-11 13:00:00
4712,4243,2013-04-11 13:02:00
844,4200,2013-04-11 13:04:00
893,4252,2013-04-11 13:06:00
869,4101,2013-04-11 13:08:00
872,4203,2013-04-11 13:10:00
890,4238,2013-04-11 13:12:00
829,4231,2013-04-11 13:14:00
1394,10003,2013-04-11 13:16:00
1530,9970,2013-04-11 13:18:00
1490,10851,2013-04-11 13:20:00
1533,10802,2013-04-11 13:22:00
1145,5115,2013-04-11 13:24:00
1033,3840,2013-04-11 13:26:00
1028,3667,2013-04-11 13:28:00
1030,3740,2013-04-11 13:30:00
1022,3764,2013-04-11 13:32:00
1021,3765,2013-04-11 13:34:00
1078,3877,2013-04-11 13:36:00
978,3615,2013-04-11 13:38:00
1072,3830,2013-04-11 13:40:00
985,3795,2013-04-11 13:42:00
1049,3791,2013-04-11 13:44:00
962,3608,2013-04-11 13:46:00
1004,3860,2013-04-11 13:48:00
1028,3800,2013-04-11 13:50:00
966,3796,2013-04-11 13:52:00
1004,3730,2013-04-11 13:54:00
949,3644,2013-04-11 13:56:00
992,3849,2013-04-11 13:58:00
1041,3893,2013-04-11 14:00:00
980,3878,2013-04-11 14:02:00
960,3857,2013-04-11 14:04:00
1008,3831,2013-04-11 14:06:00
979,3690,2013-04-11 14:08:00
941,3830,2013-04-11 14:10:00
1032,3830,2013-04-11 14:12:00
965,3797,2013-04-11 14:14:00
948,3768,2013-04-11 14:16:00
962,3633,2013-04-11 14:18:00
943,3834,2013-04-11 14:20:00
1012,3776,2013-04-11 14:22:00
981,3803,2013-04-11 14:24:00
951,3836,2013-04-11 14:26:00
994,3740,2013-04-11 14:28:00
1034,3749,2013-04-11 14:30:00
954,3856,2013-04-11 14:32:00
941,3795,2013-04-11 14:34:00
978,3597,2013-04-11 14:36:00
983,3775,2013-04-11 14:38:00
923,3851,2013-04-11 14:40:00
921,3564,2013-04-11 14:42:00
959,3738,2013-04-11 14:44:00
997,3761,2013-04-11 14:46:00
926,3875,2013-04-11 14:48:00
957,3884,2013-04-11 14:50:00
909,3698,2013-04-11 14:52:00
955,3774,2013-04-11 14:54:00
937,3802,2013-04-11 14:56:00
907,3794,2013-04-11 14:58:00
892,3631,2013-04-11 15:00:00
916,3831,2013-04-11 15:02:00
941,3811,2013-04-11 15:04:00
950,3834,2013-04-11 15:06:00
908,3805,2013-04-11 15:08:00
894,3673,2013-04-11 15:10:00
899,3796,2013-04-11 15:12:00
891,3789,2013-04-11 15:14:00
922,3622,2013-04-11 15:16:00
938,3807,2013-04-11 15:18:00
923,3810,2013-04-11 15:20:00
872,3832,2013-04-11 15:22:00
876,3854,2013-04-11 15:24:00
801,3608,2013-04-11 15:26:00
814,3732,2013-04-11 15:28:00
850,3767,2013-04-11 15:30:00
844,3721,2013-04-11 15:32:00
873,3834,2013-04-11 15:34:00
801,3696,2013-04-11 15:36:00
856,3869,2013-04-11 15:38:00
851,3842,2013-04-11 15:40:00
832,3812,2013-04-11 15:42:00
864,3890,2013-04-11 15:44:00
847,3690,2013-04-11 15:46:00
859,3786,2013-04-11 15:48:00
849,3782,2013-04-11 15:50:00
807,3838,2013-04-11 15:52:00
818,3648,2013-04-11 15:54:00
834,3775,2013-04-11 15:56:00
848,3793,2013-04-11 15:58:00
828,3792,2013-04-11 16:00:00
836,3671,2013-04-11 16:02:00
837,3831,2013-04-11 16:04:00
823,3812,2013-04-11 16:06:00
814,3810,2013-04-11 16:08:00
826,3669,2013-04-11 16:10:00
841,3809,2013-04-11 16:12:00
875,3852,2013-04-11 16:14:00
845,3864,2013-04-11 16:16:00
847,3774,2013-04-11 16:18:00
820,3855,2013-04-11 16:20:00
802,3620,2013-04-11 16:22:00
1466,2796,2013-04-11 16:24:00
533,1925,2013-04-11 16:26:00
529,1902,2013-04-11 16:28:00
533,1766,2013-04-11 16:30:00
509,1930,2013-04-11 16:32:00
506,1938,2013-04-11 16:34:00
498,1960,2013-04-11 16:36:00
490,1782,2013-04-11 16:38:00
503,1904,2013-04-11 16:40:00
518,1926,2013-04-11 16:42:00
503,1886,2013-04-11 16:44:00
491,1734,2013-04-11 16:46:00
483,1885,2013-04-11 16:48:00
478,1842,2013-04-11 16:50:00
541,1945,2013-04-11 16:52:00
457,1671,2013-04-11 16:54:00
507,1830,2013-04-11 16:56:00
498,1879,2013-04-11 16:58:00
505,1848,2013-04-11 17:00:00
479,1756,2013-04-11 17:02:00
470,1830,2013-04-11 17:04:00
512,1893,2013-04-11 17:06:00
485,1843,2013-04-11 17:08:00
485,1817,2013-04-11 17:10:00
458,1714,2013-04-11 17:12:00
507,1893,2013-04-11 17:14:00
506,1872,2013-04-11 17:16:00
480,1843,2013-04-11 17:18:00
504,1926,2013-04-11 17:20:00
491,1897,2013-04-11 17:22:00
500,1709,2013-04-11 17:24:00
514,1873,2013-04-11 17:26:00
494,1849,2013-04-11 17:28:00
520,1892,2013-04-11 17:30:00
493,1869,2013-04-11 17:32:00
508,1756,2013-04-11 17:34:00
484,1935,2013-04-11 17:36:00
544,1845,2013-04-11 17:38:00
505,1833,2013-04-11 17:40:00
474,1716,2013-04-11 17:42:00
484,1896,2013-04-11 17:44:00
540,1963,2013-04-11 17:46:00
532,1855,2013-04-11 17:48:00
472,1755,2013-04-11 17:50:00
533,1982,2013-04-11 17:52:00
493,1875,2013-04-11 17:54:00
508,1838,2013-04-11 17:56:00
459,1710,2013-04-11 17:58:00
485,1863,2013-04-11 18:00:00
530,1843,2013-04-11 18:02:00
484,1768,2013-04-11 18:04:00
472,1773,2013-04-11 18:06:00
493,1861,2013-04-11 18:08:00
520,1936,2013-04-11 18:10:00
515,1948,2013-04-11 18:12:00
473,1836,2013-04-11 18:14:00
496,1842,2013-04-11 18:16:00
503,1808,2013-04-11 18:18:00
504,1837,2013-04-11 18:20:00
504,1841,2013-04-11 18:22:00
450,1674,2013-04-11 18:24:00
535,1878,2013-04-11 18:26:00
504,1926,2013-04-11 18:28:00
484,1877,2013-04-11 18:30:00
491,1728,2013-04-11 18:32:00
468,1799,2013-04-11 18:34:00
505,1841,2013-04-11 18:36:00
500,1834,2013-04-11 18:38:00
503,1781,2013-04-11 18:40:00
465,1718,2013-04-11 18:42:00
543,1852,2013-04-11 18:44:00
481,1821,2013-04-11 18:46:00
462,1718,2013-04-11 18:48:00
516,1938,2013-04-11 18:50:00
492,1848,2013-04-11 18:52:00
511,1845,2013-04-11 18:54:00
495,1840,2013-04-11 18:56:00
482,1785,2013-04-11 18:58:00
505,1916,2013-04-11 19:00:00
502,1897,2013-04-11 19:02:00
519,1918,2013-04-11 19:04:00
451,1733,2013-04-11 19:06:00
524,1867,2013-04-11 19:08:00
497,1891,2013-04-11 19:10:00
521,1859,2013-04-11 19:12:00
515,1882,2013-04-11 19:14:00
482,1700,2013-04-11 19:16:00
492,1863,2013-04-11 19:18:00
500,1863,2013-04-11 19:20:00
500,1757,2013-04-11 19:22:00
481,1806,2013-04-11 19:24:00
517,1897,2013-04-11 19:26:00
515,1945,2013-04-11 19:28:00
499,1837,2013-04-11 19:30:00
513,1731,2013-04-11 19:32:00
504,1972,2013-04-11 19:34:00
552,1851,2013-04-11 19:36:00
497,1900,2013-04-11 19:38:00
472,1699,2013-04-11 19:40:00
487,1850,2013-04-11 19:42:00
497,1824,2013-04-11 19:44:00
508,1795,2013-04-11 19:46:00
503,1751,2013-04-11 19:48:00
533,1907,2013-04-11 19:50:00
506,1926,2013-04-11 19:52:00
526,1890,2013-04-11 19:54:00
455,1717,2013-04-11 19:56:00
508,1900,2013-04-11 19:58:00
532,1902,2013-04-11 20:00:00
499,1884,2013-04-11 20:02:00
538,1913,2013-04-11 20:04:00
487,1879,2013-04-11 20:06:00
477,1672,2013-04-11 20:08:00
503,1814,2013-04-11 20:10:00
484,1824,2013-04-11 20:12:00
513,1842,2013-04-11 20:14:00
497,1827,2013-04-11 20:16:00
489,1687,2013-04-11 20:18:00
497,1828,2013-04-11 20:20:00
494,1832,2013-04-11 20:22:00
488,1825,2013-04-11 20:24:00
490,1721,2013-04-11 20:26:00
490,1868,2013-04-11 20:28:00
498,1857,2013-04-11 20:30:00
504,1897,2013-04-11 20:32:00
507,1843,2013-04-11 20:34:00
467,1657,2013-04-11 20:36:00
498,1873,2013-04-11 20:38:00
515,1833,2013-04-11 20:40:00
473,1712,2013-04-11 20:42:00
509,1795,2013-04-11 20:44:00
504,1904,2013-04-11 20:46:00
493,1872,2013-04-11 20:48:00
509,1927,2013-04-11 20:50:00
506,1865,2013-04-11 20:52:00
471,1673,2013-04-11 20:54:00
495,1830,2013-04-11 20:56:00
509,1804,2013-04-11 20:58:00
499,1814,2013-04-11 21:00:00
485,1742,2013-04-11 21:02:00
488,1822,2013-04-11 21:04:00
509,1821,2013-04-11 21:06:00
526,1902,2013-04-11 21:08:00
470,1697,2013-04-11 21:10:00
506,1870,2013-04-11 21:12:00
499,1814,2013-04-11 21:14:00
509,1854,2013-04-11 21:16:00
439,1261,2013-04-11 21:18:00
696,1469,2013-04-11 21:20:00
342,1311,2013-04-11 21:22:00
313,1365,2013-04-11 21:24:00
306,1427,2013-04-11 21:26:00
277,1215,2013-04-11 21:28:00
318,1365,2013-04-11 21:30:00
356,1425,2013-04-11 21:32:00
290,1365,2013-04-11 21:34:00
333,1396,2013-04-11 21:36:00
284,1258,2013-04-11 21:38:00
308,1390,2013-04-11 21:40:00
316,1395,2013-04-11 21:42:00
338,1459,2013-04-11 21:44:00
374,1421,2013-04-11 21:46:00
271,1240,2013-04-11 21:48:00
341,1362,2013-04-11 21:50:00
308,1427,2013-04-11 21:52:00
325,1427,2013-04-11 21:54:00
309,1232,2013-04-11 21:56:00
332,1415,2013-04-11 21:58:00
325,1453,2013-04-11 22:00:00
329,1483,2013-04-11 22:02:00
315,1240,2013-04-11 22:04:00
299,1424,2013-04-11 22:06:00
305,1376,2013-04-11 22:08:00
317,1451,2013-04-11 22:10:00
317,1320,2013-04-11 22:12:00
303,1292,2013-04-11 22:14:00
323,1384,2013-04-11 22:16:00
332,1484,2013-04-11 22:18:00
334,1449,2013-04-11 22:20:00
308,1374,2013-04-11 22:22:00
289,1220,2013-04-11 22:24:00
343,1405,2013-04-11 22:26:00
331,1476,2013-04-11 22:28:00
322,1386,2013-04-11 22:30:00
343,1339,2013-04-11 22:32:00
287,1343,2013-04-11 22:34:00
294,1404,2013-04-11 22:36:00
326,1399,2013-04-11 22:38:00
355,1427,2013-04-11 22:40:00
293,1253,2013-04-11 22:42:00
340,1416,2013-04-11 22:44:00
316,1389,2013-04-11 22:46:00
352,1487,2013-04-11 22:48:00
270,1230,2013-04-11 22:50:00
315,1426,2013-04-11 22:52:00
327,1393,2013-04-11 22:54:00
317,1348,2013-04-11 22:56:00
346,1427,2013-04-11 22:58:00
268,1218,2013-04-11 23:00:00
360,1413,2013-04-11 23:02:00
288,1419,2013-04-11 23:04:00
357,1478,2013-04-11 23:06:00
252,1207,2013-04-11 23:08:00
380,1414,2013-04-11 23:10:00
319,1474,2013-04-11 23:12:00
293,1382,2013-04-11 23:14:00
334,1361,2013-04-11 23:16:00
281,1206,2013-04-11 23:18:00
330,1381,2013-04-11 23:20:00
305,1480,2013-04-11 23:22:00
337,1398,2013-04-11 23:24:00
325,1317,2013-04-11 23:26:00
296,1253,2013-04-11 23:28:00
327,1390,2013-04-11 23:30:00
310,1410,2013-04-11 23:32:00
334,1391,2013-04-11 23:34:00
296,1221,2013-04-11 23:36:00
343,1471,2013-04-11 23:38:00
304,1417,2013-04-11 23:40:00
310,1458,2013-04-11 23:42:00
300,1317,2013-04-11 23:44:00
284,1279,2013-04-11 23:46:00
324,1443,2013-04-11 23:48:00
319,1377,2013-04-11 23:50:00
339,1379,2013-04-11 23:52:00
310,1251,2013-04-11 23:54:00
303,1393,2013-04-11 23:56:00
335,1437,2013-04-11 23:58:00
316,1394,2013-04-12 00:00:00
315,1232,2013-04-12 00:02:00
294,1368,2013-04-12 00:04:00
315,1384,2013-04-12 00:06:00
327,1430,2013-04-12 00:08:00
296,1270,2013-04-12 00:10:00
321,1442,2013-04-12 00:12:00
326,1519,2013-04-12 00:14:00
344,1417,2013-04-12 00:16:00
314,1364,2013-04-12 00:18:00
280,1202,2013-04-12 00:20:00
328,1453,2013-04-12 00:22:00
322,1493,2013-04-12 00:24:00
307,1398,2013-04-12 00:26:00
284,1297,2013-04-12 00:28:00
332,1335,2013-04-12 00:30:00
316,1419,2013-04-12 00:32:00
366,1509,2013-04-12 00:34:00
350,1501,2013-04-12 00:36:00
288,1268,2013-04-12 00:38:00
332,1472,2013-04-12 00:40:00
303,1413,2013-04-12 00:42:00
329,1364,2013-04-12 00:44:00
295,1374,2013-04-12 00:46:00
288,1249,2013-04-12 00:48:00
353,1463,2013-04-12 00:50:00
315,1452,2013-04-12 00:52:00
292,1219,2013-04-12 00:54:00
288,1353,2013-04-12 00:56:00
327,1415,2013-04-12 00:58:00
324,1389,2013-04-12 01:00:00
332,1372,2013-04-12 01:02:00
300,1182,2013-04-12 01:04:00
314,1429,2013-04-12 01:06:00
326,1459,2013-04-12 01:08:00
294,1313,2013-04-12 01:10:00
300,1290,2013-04-12 01:12:00
312,1412,2013-04-12 01:14:00
303,1396,2013-04-12 01:16:00
368,1413,2013-04-12 01:18:00
294,1282,2013-04-12 01:20:00
315,1443,2013-04-12 01:22:00
299,1355,2013-04-12 01:24:00
312,1360,2013-04-12 01:26:00
287,1219,2013-04-12 01:28:00
309,1405,2013-04-12 01:30:00
373,1413,2013-04-12 01:32:00
310,1383,2013-04-12 01:34:00
306,1265,2013-04-12 01:36:00
280,1309,2013-04-12 01:38:00
318,1443,2013-04-12 01:40:00
320,1406,2013-04-12 01:42:00
292,1326,2013-04-12 01:44:00
293,1338,2013-04-12 01:46:00
349,1482,2013-04-12 01:48:00
299,1395,2013-04-12 01:50:00
323,1467,2013-04-12 01:52:00
321,1352,2013-04-12 01:54:00
325,1363,2013-04-12 01:56:00
300,1363,2013-04-12 01:58:00
335,1401,2013-04-12 02:00:00
383,1431,2013-04-12 02:02:00
283,1402,2013-04-12 02:04:00
291,1241,2013-04-12 02:06:00
356,1446,2013-04-12 02:08:00
299,1369,2013-04-12 02:10:00
292,1379,2013-04-12 02:12:00
292,1277,2013-04-12 02:14:00
348,1296,2013-04-12 02:16:00
291,1316,2013-04-12 02:18:00
318,1349,2013-04-12 02:20:00
284,1351,2013-04-12 02:22:00
288,1257,2013-04-12 02:24:00
312,1441,2013-04-12 02:26:00
321,1428,2013-04-12 02:28:00
325,1462,2013-04-12 02:30:00
296,1425,2013-04-12 02:32:00
290,1254,2013-04-12 02:34:00
319,1411,2013-04-12 02:36:00
297,1418,2013-04-12 02:38:00
306,1428,2013-04-12 02:40:00
293,1231,2013-04-12 02:42:00
324,1396,2013-04-12 02:44:00
294,1402,2013-04-12 02:46:00
257,1218,2013-04-12 02:48:00
303,1339,2013-04-12 02:50:00
302,1362,2013-04-12 02:52:00
312,1329,2013-04-12 02:54:00
296,1393,2013-04-12 02:56:00
294,1296,2013-04-12 02:58:00
353,1484,2013-04-12 03:00:00
302,1366,2013-04-12 03:02:00
340,1246,2013-04-12 03:04:00
304,1405,2013-04-12 03:06:00
318,1428,2013-04-12 03:08:00
334,1383,2013-04-12 03:10:00
296,1178,2013-04-12 03:12:00
319,1359,2013-04-12 03:14:00
299,1457,2013-04-12 03:16:00
326,1433,2013-04-12 03:18:00
295,1213,2013-04-12 03:20:00
312,1413,2013-04-12 03:22:00
296,1396,2013-04-12 03:24:00
332,1329,2013-04-12 03:26:00
370,1434,2013-04-12 03:28:00
295,1414,2013-04-12 03:30:00
310,1386,2013-04-12 03:32:00
331,1456,2013-04-12 03:34:00
308,1339,2013-04-12 03:36:00
315,1404,2013-04-12 03:38:00
349,1355,2013-04-12 03:40:00
340,1339,2013-04-12 03:42:00
308,1289,2013-04-12 03:44:00
305,1435,2013-04-12 03:46:00
340,1467,2013-04-12 03:48:00
295,1388,2013-04-12 03:50:00
268,1229,2013-04-12 03:52:00
358,1443,2013-04-12 03:54:00
354,1479,2013-04-12 03:56:00
310,1439,2013-04-12 03:58:00
283,1312,2013-04-12 04:00:00
322,1339,2013-04-12 04:02:00
308,1359,2013-04-12 04:04:00
281,1349,2013-04-12 04:06:00
303,1215,2013-04-12 04:08:00
337,1421,2013-04-12 04:10:00
324,1377,2013-04-12 04:12:00
287,1392,2013-04-12 04:14:00
332,1263,2013-04-12 04:16:00
290,1342,2013-04-12 04:18:00
304,1388,2013-04-12 04:20:00
346,1414,2013-04-12 04:22:00
306,1236,2013-04-12 04:24:00
322,1422,2013-04-12 04:26:00
307,1387,2013-04-12 04:28:00
315,1367,2013-04-12 04:30:00
280,1257,2013-04-12 04:32:00
294,1410,2013-04-12 04:34:00
323,1412,2013-04-12 04:36:00
309,1249,2013-04-12 04:38:00
317,1416,2013-04-12 04:40:00
320,1412,2013-04-12 04:42:00
294,1252,2013-04-12 04:44:00
304,1377,2013-04-12 04:46:00
301,1468,2013-04-12 04:48:00
349,1452,2013-04-12 04:50:00
333,1420,2013-04-12 04:52:00
293,1250,2013-04-12 04:54:00
306,1363,2013-04-12 04:56:00
295,1384,2013-04-12 04:58:00
318,1436,2013-04-12 05:00:00
277,1245,2013-04-12 05:02:00
288,1366,2013-04-12 05:04:00
340,1391,2013-04-12 05:06:00
310,1468,2013-04-12 05:08:00
323,1300,2013-04-12 05:10:00
285,1351,2013-04-12 05:12:00
292,1363,2013-04-12 05:14:00
303,1327,2013-04-12 05:16:00
291,1228,2013-04-12 05:18:00
311,1338,2013-04-12 05:20:00
311,1362,2013-04-12 05:22:00
305,1364,2013-04-12 05:24:00
271,1238,2013-04-12 05:26:00
306,1430,2013-04-12 05:28:00
288,1384,2013-04-12 05:30:00
280,1221,2013-04-12 05:32:00
329,1411,2013-04-12 05:34:00
322,1400,2013-04-12 05:36:00
336,1360,2013-04-12 05:38:00
296,1255,2013-04-12 05:40:00
321,1378,2013-04-12 05:42:00
266,1002,2013-04-12 05:44:00
814,137,2013-04-12 05:46:00
210,0,2013-04-12 05:48:00
225,0,2013-04-12 05:50:00
211,0,2013-04-12 05:52:00
210,0,2013-04-12 05:54:00
206,0,2013-04-12 05:56:00
81,0,2013-04-12 05:58:00
53,0,2013-04-12 06:00:00
63,0,2013-04-12 06:02:00
62,0,2013-04-12 06:04:00
33,0,2013-04-12 06:06:00
66,0,2013-04-12 06:08:00
33,0,2013-04-12 06:10:00
68,0,2013-04-12 06:12:00
51,0,2013-04-12 06:14:00
49,0,2013-04-12 06:16:00
51,0,2013-04-12 06:18:00
59,0,2013-04-12 06:20:00
38,0,2013-04-12 06:22:00
51,0,2013-04-12 06:24:00
59,0,2013-04-12 06:26:00
62,0,2013-04-12 06:28:00
46,0,2013-04-12 06:30:00
83,0,2013-04-12 06:32:00
55,0,2013-04-12 06:34:00
46,0,2013-04-12 06:36:00
26,0,2013-04-12 06:38:00
45,0,2013-04-12 06:40:00
47,0,2013-04-12 06:42:00
35,0,2013-04-12 06:44:00
37,0,2013-04-12 06:46:00
71,0,2013-04-12 06:48:00
45,0,2013-04-12 06:50:00
0,0,2013-04-12 06:52:00
1451,0,2013-04-12 06:54:00
2817,0,2013-04-12 06:56:00
3336,0,2013-04-12 06:58:00
13029,0,2013-04-12 07:00:00
17940,0,2013-04-12 07:02:00
16585,0,2013-04-12 07:04:00
13329,0,2013-04-12 07:06:00
8583,0,2013-04-12 07:08:00
7002,0,2013-04-12 07:10:00
4644,0,2013-04-12 07:12:00
3016,0,2013-04-12 07:14:00
2556,0,2013-04-12 07:16:00
2214,0,2013-04-12 07:18:00
2092,0,2013-04-12 07:20:00
2763,0,2013-04-12 07:22:00
2148,0,2013-04-12 07:24:00
1461,0,2013-04-12 07:26:00
1490,0,2013-04-12 07:28:00
2042,0,2013-04-12 07:30:00
2164,0,2013-04-12 07:32:00
2098,0,2013-04-12 07:34:00
2048,0,2013-04-12 07:36:00
1521,0,2013-04-12 07:38:00
2495,0,2013-04-12 07:40:00
2047,0,2013-04-12 07:42:00
2812,0,2013-04-12 07:44:00
2124,0,2013-04-12 07:46:00
2563,0,2013-04-12 07:48:00
1485,0,2013-04-12 07:50:00
1005,0,2013-04-12 07:52:00
819,0,2013-04-12 07:54:00
651,0,2013-04-12 07:56:00
1217,0,2013-04-12 07:58:00
2292,0,2013-04-12 08:00:00
3107,0,2013-04-12 08:02:00
3237,0,2013-04-12 08:04:00
3178,0,2013-04-12 08:06:00
2552,0,2013-04-12 08:08:00
2159,0,2013-04-12 08:10:00
1822,0,2013-04-12 08:12:00
1060,0,2013-04-12 08:14:00
851,0,2013-04-12 08:16:00
706,0,2013-04-12 08:18:00
678,0,2013-04-12 08:20:00
1249,0,2013-04-12 08:22:00
579,0,2013-04-12 08:24:00
746,0,2013-04-12 08:26:00
977,0,2013-04-12 08:28:00
910,0,2013-04-12 08:30:00
563,0,2013-04-12 08:32:00
540,0,2013-04-12 08:34:00
539,0,2013-04-12 08:36:00
501,0,2013-04-12 08:38:00
577,0,2013-04-12 08:40:00
541,0,2013-04-12 08:42:00
511,0,2013-04-12 08:44:00
1653,0,2013-04-12 08:46:00
476,0,2013-04-12 08:48:00
552,0,2013-04-12 08:50:00
460,0,2013-04-12 08:52:00
501,0,2013-04-12 08:54:00
1095,0,2013-04-12 08:56:00
436,0,2013-04-12 08:58:00
592,0,2013-04-12 09:00:00
465,0,2013-04-12 09:02:00
532,0,2013-04-12 09:04:00
465,0,2013-04-12 09:06:00
369,0,2013-04-12 09:08:00
401,0,2013-04-12 09:10:00
433,0,2013-04-12 09:12:00
388,0,2013-04-12 09:14:00
400,0,2013-04-12 09:16:00
438,0,2013-04-12 09:18:00
465,0,2013-04-12 09:20:00
408,0,2013-04-12 09:22:00
366,0,2013-04-12 09:24:00
384,0,2013-04-12 09:26:00
340,0,2013-04-12 09:28:00
455,0,2013-04-12 09:30:00
333,0,2013-04-12 09:32:00
348,0,2013-04-12 09:34:00
729,0,2013-04-12 09:36:00
387,0,2013-04-12 09:38:00
424,0,2013-04-12 09:40:00
324,0,2013-04-12 09:42:00
405,0,2013-04-12 09:44:00
322,0,2013-04-12 09:46:00
358,0,2013-04-12 09:48:00
288,0,2013-04-12 09:50:00
371,0,2013-04-12 09:52:00
305,0,2013-04-12 09:54:00
369,0,2013-04-12 09:56:00
379,0,2013-04-12 09:58:00
392,0,2013-04-12 10:00:00
292,0,2013-04-12 10:02:00
323,0,2013-04-12 10:04:00
378,0,2013-04-12 10:06:00
394,0,2013-04-12 10:08:00
356,0,2013-04-12 10:10:00
410,0,2013-04-12 10:12:00
405,0,2013-04-12 10:14:00
369,0,2013-04-12 10:16:00
409,0,2013-04-12 10:18:00
396,0,2013-04-12 10:20:00
382,0,2013-04-12 10:22:00
635,0,2013-04-12 10:24:00
511,0,2013-04-12 10:26:00
397,0,2013-04-12 10:28:00
421,0,2013-04-12 10:30:00
381,0,2013-04-12 10:32:00
420,0,2013-04-12 10:34:00
419,0,2013-04-12 10:36:00
470,0,2013-04-12 10:38:00
368,0,2013-04-12 10:40:00
429,0,2013-04-12 10:42:00
351,0,2013-04-12 10:44:00
463,0,2013-04-12 10:46:00
363,0,2013-04-12 10:48:00
423,0,2013-04-12 10:50:00
431,0,2013-04-12 10:52:00
420,0,2013-04-12 10:54:00
430,0,2013-04-12 10:56:00
383,0,2013-04-12 10:58:00
484,0,2013-04-12 11:00:00
363,0,2013-04-12 11:02:00
446,0,2013-04-12 11:04:00
401,0,2013-04-12 11:06:00
467,0,2013-04-12 11:08:00
421,0,2013-04-12 11:10:00
464,0,2013-04-12 11:12:00
423,0,2013-04-12 11:14:00
460,0,2013-04-12 11:16:00
407,0,2013-04-12 11:18:00
478,0,2013-04-12 11:20:00
434,0,2013-04-12 11:22:00
426,0,2013-04-12 11:24:00
1879,41117,2013-04-12 11:26:00
2839,114394,2013-04-12 11:28:00
2858,110023,2013-04-12 11:30:00
2807,106399,2013-04-12 11:32:00
2809,114046,2013-04-12 11:34:00
2853,109342,2013-04-12 11:36:00
2529,102620,2013-04-12 11:38:00
2117,50429,2013-04-12 11:40:00
2066,46357,2013-04-12 11:42:00
2096,46680,2013-04-12 11:44:00
2028,50139,2013-04-12 11:46:00
2017,43375,2013-04-12 11:48:00
1585,32194,2013-04-12 11:50:00
825,2122,2013-04-12 11:52:00
829,2120,2013-04-12 11:54:00
827,2122,2013-04-12 11:56:00
