time,NCon,NVol,srcip,destip,srcport,destport
2013-04-11 10:25:00,438,7.734152000000001,526.316578,473.285523,989.763762,78.008298
2013-04-11 10:30:00,459,7.859872999999999,519.713011,455.947563,956.200299,70.726184
2013-04-11 10:35:00,435,7.995359,544.948149,497.172348,1015.384793,81.005621
2013-04-11 10:40:00,959,8.246723,3.749015,13.664726,13.001074,67.617378
2013-04-11 10:45:00,1045,8.350588,2.296398,8.761635,8.990796,54.911601
2013-04-11 10:50:00,933,8.462302000000001,1.983925,8.070889,8.360542,52.664315
2013-04-11 10:55:00,1080,8.500786999999999,1.559422,6.036556,6.467047,44.013728
2013-04-11 11:00:00,1061,8.79857,1.74735,6.68397,7.170126,48.24289
2013-04-11 11:05:00,967,8.982758,2.247296,8.918989,9.091892,54.160848
2013-04-11 11:10:00,847,8.776444999999999,28.1273,76.387111,78.717737,140.616716
2013-04-11 11:15:00,1870,9.13814,0.10898,1.697545,1.255987,11.186532
2013-04-11 11:20:00,1881,9.415894999999999,0.089702,1.498782,1.097098,10.34709
2013-04-11 11:25:00,2685,9.819475,0.059885,1.747513,1.30275,7.740292
2013-04-11 11:30:00,2351,9.894430999999999,0.215159,3.206481,2.06487,14.230262
2013-04-11 11:35:00,2346,9.875753,0.228669,3.257494,2.112747,14.343132
2013-04-11 11:40:00,2313,9.944892999999999,0.242529,3.51957,2.309043,15.406252
2013-04-11 11:45:00,1944,10.099844000000001,0.341914,4.455445,2.989819,18.297703
2013-04-11 11:50:00,1276,10.101189999999999,10.040758,35.906749,45.604172,90.314877
2013-04-11 11:55:00,1266,10.44468,9.114903,35.315083,45.1591,88.295877
2013-04-11 12:00:00,256344,81.75466,0.678868,0.413707,3.19144,1.265842
2013-04-11 12:05:00,303217,92.358148,0.562985,0.410202,2.511824,1.378544
2013-04-11 12:10:00,489787,144.368121,0.673105,0.558897,2.15093,1.167551
2013-04-11 12:15:00,884740,262.245942,0.753478,0.54391,2.541694,0.82015
2013-04-11 12:20:00,981539,292.039917,1.276903,0.854229,4.099889,0.877049
2013-04-11 12:25:00,1165413,336.605421,1.247444,0.795263,3.863122,0.806798
2013-04-11 12:30:00,1218531,375.843277,1.258017,0.818981,3.879616,0.85871
2013-04-11 12:35:00,1225040,342.77390099999997,1.279884,0.838388,3.925434,0.921248
2013-04-11 12:40:00,1226994,338.892947,1.312255,0.851645,4.051729,0.916288
2013-04-11 12:45:00,1203062,350.966545,1.208538,0.750476,3.971477,0.955597
2013-04-11 12:50:00,1185582,356.26482999999996,1.186455,0.731027,3.919464,0.9261
2013-04-11 12:55:00,1078894,366.198111,1.180867,0.692075,3.983563,1.116267
2013-04-11 13:00:00,584310,191.486568,1.308972,0.606263,5.297537,1.470553
2013-04-11 13:05:00,5928,6.6867399999999995,11.72083,22.673519,26.429382,71.095791
2013-04-11 13:10:00,1095,6.360732,11.19949,26.634669,37.113537,85.608659
2013-04-11 13:15:00,1212,5.958138,9.784881,24.840263,29.444968,73.999774
2013-04-11 13:20:00,1923,5.809731,4.494262,11.269856,12.272172,41.044055
2013-04-11 13:25:00,1524,5.3366370000000005,7.287155,18.222488,20.14316,55.218424
2013-04-11 13:30:00,1306,5.088103,11.575683,33.011423,42.351519,86.270453
2013-04-11 13:35:00,1285,4.765974,11.169157,32.59009,41.445816,85.227061
2013-04-11 13:40:00,1303,4.422568,11.468899,32.874254,42.134633,85.967644
2013-04-11 13:45:00,1251,4.228682,10.915028,32.641205,41.382714,86.16377
2013-04-11 13:50:00,1267,3.936067,11.013467,32.818614,41.765813,86.562407
2013-04-11 13:55:00,1213,3.557793,11.008883,33.17737,42.271838,88.418198
2013-04-11 14:00:00,1254,3.407318,10.395479,32.137746,40.441434,84.795786
2013-04-11 14:05:00,1229,2.889726,10.290068,32.043029,40.268625,85.282719
2013-04-11 14:10:00,1216,3.270768,10.389859,32.729174,41.316707,87.953478
2013-04-11 14:15:00,1205,3.271627,10.425277,32.538177,41.01665,86.619976
2013-04-11 14:20:00,1220,3.357672,10.651274,32.787424,41.729876,88.239934
2013-04-11 14:25:00,1221,3.62508,10.540276,32.465822,41.005606,86.284206
2013-04-11 14:30:00,1259,3.674527,10.978879,32.801268,41.846103,86.88337
2013-04-11 14:35:00,1197,3.513803,10.297615,32.65364,41.205732,87.494354
2013-04-11 14:40:00,1199,3.546614,10.293481,32.714689,41.230259,88.083808
2013-04-11 14:45:00,1178,3.018047,10.577294,33.335753,42.923178,89.652921
2013-04-11 14:50:00,1184,2.905951,9.630343,32.047213,39.889617,85.816025
2013-04-11 14:55:00,1168,2.839654,9.941588,32.78994,41.652906,88.630008
2013-04-11 15:00:00,1142,2.641241,9.851973,32.835805,41.308388,89.331867
2013-04-11 15:05:00,1164,2.575767,9.86184,32.403613,40.535037,87.45012
2013-04-11 15:10:00,1136,2.230354,9.549101,32.600956,40.891718,88.901358
2013-04-11 15:15:00,1131,2.210439,9.564526,32.440001,40.540255,88.405738
2013-04-11 15:20:00,1169,2.1654299999999997,10.126417,32.816495,41.530568,89.293727
2013-04-11 15:25:00,1054,1.098502,8.701385,32.117688,39.918689,89.266535
2013-04-11 15:30:00,1039,0.14740799999999998,8.205415,32.632827,41.585864,91.917436
2013-04-11 15:35:00,1057,0.187504,8.473104,32.052218,40.287291,89.885273
2013-04-11 15:40:00,1061,0.15068099999999998,8.2223,31.961706,39.948569,90.199099
2013-04-11 15:45:00,1048,0.154444,8.148684,31.7654,39.466156,89.076136
2013-04-11 15:50:00,1071,0.188196,8.868744,32.394464,40.884591,90.964372
2013-04-11 15:55:00,1029,0.135185,8.153932,32.270593,40.450216,91.320742
2013-04-11 16:00:00,1029,0.146485,7.986435,32.043433,40.379872,89.995252
2013-04-11 16:05:00,1045,0.169158,8.39118,32.17371,40.418614,90.813944
2013-04-11 16:10:00,1037,0.141598,8.279213,32.287446,40.244005,91.432235
2013-04-11 16:15:00,1071,0.19017,8.346308,31.706514,39.651648,88.978855
2013-04-11 16:20:00,1030,0.135233,8.100389,31.827721,39.575977,89.746643
2013-04-11 16:25:00,983,0.18595699999999998,10.116061,42.563904,52.269914,97.152882
2013-04-11 16:30:00,660,0.174306,22.046244,61.371255,66.327798,147.362966
2013-04-11 16:35:00,613,0.11233599999999999,19.814822,59.500785,62.159721,145.800274
2013-04-11 16:40:00,640,0.125674,21.204078,61.51661,64.950529,149.529055
2013-04-11 16:45:00,622,0.121249,19.471234,60.265269,63.759204,144.434967
2013-04-11 16:50:00,595,0.10609600000000001,21.25582,64.482283,66.641084,153.951374
2013-04-11 16:55:00,640,0.131368,21.641547,63.622552,66.656164,150.450682
2013-04-11 17:00:00,618,0.139427,19.78021,62.151829,65.605969,146.924675
2013-04-11 17:05:00,616,0.115783,20.782896,63.5865,65.768299,151.641147
2013-04-11 17:10:00,598,0.113456,19.670428,62.832018,65.832121,148.243651
2013-04-11 17:15:00,623,0.131626,20.941913,63.560379,65.934243,150.951932
2013-04-11 17:20:00,605,0.10609600000000001,20.064281,61.610798,63.316729,146.217785
2013-04-11 17:25:00,633,0.141022,20.55948,63.676743,67.359045,148.460943
2013-04-11 17:30:00,628,0.14749500000000001,20.71984,61.561909,64.018673,144.635985
2013-04-11 17:35:00,630,0.132463,21.184036,62.925998,65.484916,147.944921
2013-04-11 17:40:00,634,0.15101099999999998,20.549615,62.168513,65.751631,144.050804
2013-04-11 17:45:00,613,0.116959,20.983554,63.556735,65.582145,149.577123
2013-04-11 17:50:00,654,0.154246,21.500729,62.459796,65.355165,146.347431
2013-04-11 17:55:00,629,0.144032,19.438312,60.544964,63.550762,141.469389
2013-04-11 18:00:00,605,0.107522,20.610083,64.15184,66.372551,151.79207
2013-04-11 18:05:00,626,0.148297,21.786005,64.398195,68.345128,150.22352
2013-04-11 18:10:00,615,0.123896,20.03182,61.519359,63.465404,144.401655
2013-04-11 18:15:00,632,0.12528599999999998,20.125721,61.788387,63.703848,146.69265
2013-04-11 18:20:00,614,0.129856,20.11488,62.869227,66.237175,146.124095
2013-04-11 18:25:00,633,0.12873800000000002,22.15512,65.185865,67.827822,152.109262
2013-04-11 18:30:00,609,0.11873900000000001,19.797004,61.138387,62.693746,143.601423
2013-04-11 18:35:00,607,0.112345,20.451639,64.592419,68.176795,150.865695
2013-04-11 18:40:00,631,0.14941,22.056831,63.752183,66.725938,148.231137
2013-04-11 18:45:00,613,0.128445,21.697067,64.445497,68.027699,149.042305
2013-04-11 18:50:00,619,0.10653299999999999,20.141885,63.244989,65.69593,148.41783
2013-04-11 18:55:00,621,0.13939300000000002,21.32274,62.942784,65.247291,147.208409
2013-04-11 19:00:00,631,0.11686300000000001,19.067972,62.323875,65.169295,145.784229
2013-04-11 19:05:00,609,0.117969,20.028608,61.12838,62.456314,143.698951
2013-04-11 19:10:00,638,0.133921,21.412316,63.912764,66.345763,148.879341
2013-04-11 19:15:00,626,0.142598,21.212789,63.867189,67.939163,147.142906
2013-04-11 19:20:00,613,0.131797,20.766525,62.364607,64.191588,146.035935
2013-04-11 19:25:00,634,0.139774,21.979611,64.326189,67.624016,149.532894
2013-04-11 19:30:00,623,0.130305,19.27545,61.065148,63.300402,142.483017
2013-04-11 19:35:00,664,0.172721,21.910921,62.58826,65.536126,145.298109
2013-04-11 19:40:00,614,0.13322,21.666686,63.816179,67.102908,149.00763
2013-04-11 19:45:00,620,0.135075,20.674739,62.777237,65.890093,145.165867
2013-04-11 19:50:00,654,0.145562,22.324227,63.937256,67.183927,148.75395
2013-04-11 19:55:00,612,0.129208,19.189402,60.950059,63.798496,142.464472
2013-04-11 20:00:00,640,0.137068,21.400629,63.109208,65.586166,146.66706
2013-04-11 20:05:00,630,0.135403,20.390428,61.067829,63.385859,143.023084
2013-04-11 20:10:00,628,0.140259,20.963172,64.951688,69.321561,151.016117
2013-04-11 20:15:00,609,0.128004,21.167566,63.065757,65.585847,147.498255
2013-04-11 20:20:00,628,0.128399,22.273468,65.424222,68.617708,152.830513
2013-04-11 20:25:00,614,0.141465,19.97434,62.771327,66.379186,146.628074
2013-04-11 20:30:00,603,0.113626,21.12467,63.964055,66.42364,150.18108
2013-04-11 20:35:00,623,0.126226,20.437206,63.985043,67.578629,148.683705
2013-04-11 20:40:00,621,0.136454,21.272789,62.900671,65.734109,146.898531
2013-04-11 20:45:00,631,0.141173,22.384153,65.426551,68.697899,152.560557
2013-04-11 20:50:00,615,0.131138,18.635716,60.23523,62.982406,141.189935
2013-04-11 20:55:00,625,0.129227,21.447056,64.351588,67.62889,150.689647
2013-04-11 21:00:00,614,0.13253399999999999,21.396503,63.763481,67.293815,148.98613
2013-04-11 21:05:00,628,0.135659,21.22932,64.140438,68.287128,149.729637
2013-04-11 21:10:00,625,0.15004800000000001,21.858147,63.907608,66.886483,149.682575
2013-04-11 21:15:00,624,0.143719,20.057554,62.286941,66.029378,145.447771
2013-04-11 21:20:00,586,0.131892,22.02683,77.948497,79.66774,157.311111
2013-04-11 21:25:00,385,0.138527,10.83646,82.880918,69.016113,191.592033
2013-04-11 21:30:00,399,0.116523,9.549695,84.488325,69.151409,197.032106
2013-04-11 21:35:00,382,0.108473,8.716165,80.618262,66.001214,188.177194
2013-04-11 21:40:00,392,0.11451900000000001,9.812177,83.32777,68.552368,193.040581
2013-04-11 21:45:00,413,0.138416,10.511155,78.751109,64.839513,183.891012
2013-04-11 21:50:00,409,0.131103,12.563981,85.147191,71.199659,194.341698
2013-04-11 21:55:00,393,0.116409,9.247537,80.752031,66.638147,189.05298
2013-04-11 22:00:00,399,0.10367799999999999,9.985013,80.229145,66.097897,187.306688
2013-04-11 22:05:00,408,0.127004,10.057849,82.722993,68.105578,191.116837
2013-04-11 22:10:00,378,0.09943400000000001,7.428946,78.029038,63.050776,186.61902
2013-04-11 22:15:00,404,0.125115,11.413602,84.572769,71.05478,195.248656
2013-04-11 22:20:00,391,0.11411199999999999,8.706977,77.532495,63.302136,183.125466
2013-04-11 22:25:00,405,0.135663,10.930873,84.864899,70.840559,197.151405
2013-04-11 22:30:00,393,0.120576,9.270891,78.551862,64.596135,184.571486
2013-04-11 22:35:00,400,0.122406,10.405063,83.580359,68.201762,195.249487
2013-04-11 22:40:00,400,0.12133900000000002,10.221391,78.858135,65.65881,184.667636
2013-04-11 22:45:00,414,0.15215399999999998,11.7314,83.668205,69.41461,193.903547
2013-04-11 22:50:00,385,0.102653,9.024784,82.309007,67.1106,193.917157
2013-04-11 22:55:00,391,0.11403599999999998,9.374161,80.495605,65.862002,189.17357
2013-04-11 23:00:00,397,0.112481,11.239749,84.413316,69.430686,198.423675
2013-04-11 23:05:00,412,0.135276,10.609587,78.904119,65.387445,184.507665
2013-04-11 23:10:00,409,0.125093,10.837764,83.423815,69.630475,193.404543
2013-04-11 23:15:00,389,0.115451,8.962805,79.265243,64.890694,186.479505
2013-04-11 23:20:00,390,0.117949,10.310303,86.255896,70.692761,200.838707
2013-04-11 23:25:00,385,0.11180999999999999,8.316172,79.414783,64.877787,187.027435
2013-04-11 23:30:00,408,0.13494,11.305783,85.006451,71.301471,195.393789
2013-04-11 23:35:00,395,0.12364800000000001,11.056608,84.397029,70.13761,194.599254
2013-04-11 23:40:00,402,0.114285,8.794001,78.451953,63.789396,186.298605
2013-04-11 23:45:00,372,0.10286400000000001,9.326216,84.579093,68.58384,198.910491
2013-04-11 23:50:00,394,0.10536,8.030592,78.882841,64.431162,185.170696
2013-04-11 23:55:00,399,0.132325,11.16097,84.753196,70.79732,195.205012
2013-04-12 00:00:00,391,0.127131,9.496243,79.204286,65.571348,185.717639
2013-04-12 00:05:00,401,0.12443599999999999,9.023143,85.191792,69.983447,197.891379
2013-04-12 00:10:00,389,0.113246,10.069207,82.896415,68.733728,191.709043
2013-04-12 00:15:00,417,0.13730499999999998,8.477834,75.932809,62.574567,179.914049
2013-04-12 00:20:00,370,0.09831000000000001,9.977021,85.698474,71.05735,198.390347
2013-04-12 00:25:00,394,0.104573,8.345229,76.642632,62.51089,181.419152
2013-04-12 00:30:00,394,0.110229,9.130591,84.506981,69.642171,196.024348
2013-04-12 00:35:00,423,0.135354,9.224744,76.149288,63.018923,177.92837
2013-04-12 00:40:00,404,0.114472,10.757682,80.677334,66.581699,188.803562
2013-04-12 00:45:00,374,0.106367,8.90738,81.025637,65.848528,190.328059
2013-04-12 00:50:00,401,0.125329,9.794694,82.330831,68.340866,189.981969
2013-04-12 00:55:00,383,0.09646,8.035466,83.17953,67.544072,194.090508
2013-04-12 01:00:00,390,0.125064,9.115728,80.896063,66.694238,188.242559
2013-04-12 01:05:00,402,0.113782,11.207418,84.900285,71.53443,195.506408
2013-04-12 01:10:00,380,0.103501,8.082071,80.383657,65.831054,188.250052
2013-04-12 01:15:00,391,0.1146,8.653383,83.112703,68.044561,192.518703
2013-04-12 01:20:00,408,0.11938800000000001,11.322801,82.235845,68.727662,188.689825
2013-04-12 01:25:00,377,0.105315,8.255627,79.677454,65.402778,187.324164
2013-04-12 01:30:00,382,0.10373399999999999,8.79978,85.406433,69.474754,198.659433
2013-04-12 01:35:00,405,0.125127,10.702096,80.098545,67.20848,184.897608
2013-04-12 01:40:00,392,0.09689199999999999,9.564902,84.542978,69.469631,197.163537
2013-04-12 01:45:00,377,0.109805,8.50923,83.196757,67.895289,194.869373
2013-04-12 01:50:00,404,0.101713,8.824052,78.195949,64.291635,184.065296
2013-04-12 01:55:00,404,0.122182,11.492896,81.754154,67.39946,189.627821
2013-04-12 02:00:00,402,0.11879300000000001,9.12678,80.284294,66.087595,187.639035
2013-04-12 02:05:00,385,0.096764,10.18958,82.932877,68.898558,192.207869
2013-04-12 02:10:00,410,0.13301400000000002,10.211707,79.901715,66.699132,185.238459
2013-04-12 02:15:00,387,0.10566800000000001,10.262848,85.866485,71.478543,197.822103
2013-04-12 02:20:00,375,0.11463499999999999,9.219456,83.097142,68.877986,194.440823
2013-04-12 02:25:00,376,0.0848,8.172392,83.61399,67.953132,196.833815
2013-04-12 02:30:00,384,0.10364200000000001,8.487994,78.364438,63.791503,184.840833
2013-04-12 02:35:00,392,0.112344,8.396187,82.231418,67.240172,193.409611
2013-04-12 02:40:00,366,0.08082400000000001,6.336533,78.959029,63.806293,188.93078
2013-04-12 02:45:00,381,0.10601300000000001,10.335019,84.522981,70.134322,196.469847
2013-04-12 02:50:00,364,0.08007,7.317216,85.505105,69.094444,202.150784
2013-04-12 02:55:00,376,0.103601,8.786983,81.555799,67.577499,191.330248
2013-04-12 03:00:00,402,0.11073599999999999,9.107245,81.022461,67.317276,190.584905
2013-04-12 03:05:00,400,0.11361900000000001,10.717665,84.218993,71.323732,195.528437
2013-04-12 03:10:00,389,0.11087000000000001,9.039361,79.653806,66.132245,187.085417
2013-04-12 03:15:00,392,0.10242899999999999,10.457443,85.687699,70.899661,199.583485
2013-04-12 03:20:00,385,0.107735,10.44974,83.047086,69.028883,195.023881
2013-04-12 03:25:00,379,0.10205499999999999,7.882801,80.044801,65.575657,189.519436
2013-04-12 03:30:00,423,0.14718699999999998,10.688841,80.302399,67.910632,186.822867
2013-04-12 03:35:00,396,0.105396,8.440896,78.031639,64.337928,185.884604
2013-04-12 03:40:00,419,0.1382,11.515223,83.264492,70.887618,193.279655
2013-04-12 03:45:00,398,0.12337000000000001,11.680864,83.716636,71.372538,195.020637
2013-04-12 03:50:00,381,0.089005,7.600927,77.896318,63.633736,186.248412
2013-04-12 03:55:00,420,0.133325,11.212497,82.343735,69.231225,191.100446
2013-04-12 04:00:00,368,0.081677,7.560374,79.955039,65.03803,190.792068
2013-04-12 04:05:00,382,0.10573699999999998,9.33234,82.586853,67.968335,194.382114
2013-04-12 04:10:00,402,0.11821199999999998,10.745263,84.997737,71.465994,197.279099
2013-04-12 04:15:00,379,0.103326,9.096397,81.198297,67.240965,191.665462
2013-04-12 04:20:00,384,0.09676900000000001,8.893507,84.085338,69.255646,197.939373
2013-04-12 04:25:00,415,0.13773,12.849449,82.702077,70.322072,192.823357
2013-04-12 04:30:00,376,0.10691700000000001,9.063879,80.939763,66.913562,192.722263
2013-04-12 04:35:00,360,0.08331000000000001,6.688059,82.371504,66.359313,198.666612
2013-04-12 04:40:00,412,0.122305,11.477026,83.248973,70.535256,194.19225
2013-04-12 04:45:00,387,0.10923499999999998,9.232932,84.393032,70.209472,199.974234
2013-04-12 04:50:00,399,0.100096,8.210761,76.39529,63.220629,183.49655
2013-04-12 04:55:00,391,0.114473,10.561515,83.878917,70.210893,197.398019
2013-04-12 05:00:00,372,0.09545,7.584883,79.565462,64.993233,191.491726
2013-04-12 05:05:00,369,0.088476,7.936597,84.017253,68.323646,201.362932
2013-04-12 05:10:00,405,0.132476,10.394824,81.241944,68.675169,190.889333
2013-04-12 05:15:00,369,0.090571,7.992628,83.009759,67.79818,198.508413
2013-04-12 05:20:00,380,0.108628,9.458945,86.48274,71.614613,202.961606
2013-04-12 05:25:00,366,0.092201,8.251679,82.126408,67.356606,194.577196
2013-04-12 05:30:00,359,0.078925,6.521707,82.994818,67.104761,199.987057
2013-04-12 05:35:00,393,0.110328,9.509027,84.055509,69.749505,198.47144
2013-04-12 05:40:00,402,0.14010699999999998,11.543646,84.672249,71.614822,197.136425
2013-04-12 05:45:00,412,0.126469,9.691069,95.631832,101.175592,187.074257
2013-04-12 05:50:00,268,0.095441,344.580986,329.763756,1401.698065,247.05286
2013-04-12 05:55:00,263,0.081238,285.649567,292.366872,1495.593175,196.394004
2013-04-12 06:00:00,101,0.090452,1184.485581,953.446372,2837.82988,658.57034
2013-04-12 06:05:00,64,0.085105,2976.865104,2215.543084,4398.467461,741.170586
2013-04-12 06:10:00,63,0.095016,3534.861892,2355.287418,5039.32115,841.638447
2013-04-12 06:15:00,59,0.087746,3124.244053,1991.07073,4644.424945,769.099431
2013-04-12 06:20:00,76,0.123455,2863.194336,1844.868376,4195.576598,675.319608
2013-04-12 06:25:00,66,0.095567,3165.068375,2192.937301,4651.792475,898.724276
2013-04-12 06:30:00,68,0.10205800000000001,3558.37226,2250.393387,4756.470587,786.568301
2013-04-12 06:35:00,77,0.107619,2591.246687,1508.072895,3812.037015,579.564324
2013-04-12 06:40:00,47,0.072625,4805.562086,2602.338695,6295.892247,1068.234053
2013-04-12 06:45:00,47,0.07400599999999999,4663.378137,2554.921905,5631.598468,783.233959
2013-04-12 06:50:00,67,0.084864,3256.072908,2098.526537,4538.07057,740.38186
2013-04-12 06:55:00,5095,0.262384,370.285752,155.592147,511.222916,-0.0
2013-04-12 07:00:00,16101,44.699264,51.417524,20.057654,65.720965,0.071729
2013-04-12 07:05:00,28121,161.360131,24.300278,8.989684,32.513387,0.224092
2013-04-12 07:10:00,15725,366.054527,40.231541,15.947301,57.614504,0.785086
2013-04-12 07:15:00,5874,565.9003339999999,92.295404,41.474341,137.039508,3.510024
2013-04-12 07:20:00,3303,600.239226,134.539844,68.106699,209.076301,6.21998
2013-04-12 07:25:00,5025,467.709163,131.476708,66.905552,203.792403,5.657715
2013-04-12 07:30:00,2223,258.46262,150.236128,93.491254,266.767475,10.430156
2013-04-12 07:35:00,2607,90.417725,110.980078,70.5486,214.969849,5.159573
2013-04-12 07:40:00,4093,79.881413,120.179812,78.282231,228.505836,7.813074
2013-04-12 07:45:00,4478,128.542338,108.416768,62.50583,198.68856,4.515238
2013-04-12 07:50:00,4074,64.10619,125.463341,72.855116,223.87814,5.801359
2013-04-12 07:55:00,1036,20.008029999999998,287.839894,183.484233,470.713445,25.486351
2013-04-12 08:00:00,987,21.887316000000002,213.435861,109.390573,292.340304,19.505013
2013-04-12 08:05:00,751,15.649898,117.517797,49.577173,158.210832,2.973572
2013-04-12 08:10:00,747,15.438022,135.014126,59.487794,189.737875,4.021443
2013-04-12 08:15:00,848,20.048692000000003,226.713009,117.400111,337.387639,12.68583
2013-04-12 08:20:00,682,14.820276000000002,363.344164,228.254476,560.798214,35.002725
2013-04-12 08:25:00,2561,13.974484,314.691095,176.944772,472.976026,23.064862
2013-04-12 08:30:00,1045,26.206366,284.191,181.053315,462.760371,26.219756
2013-04-12 08:35:00,690,14.867591000000001,417.958861,298.120437,686.962794,49.448227
2013-04-12 08:40:00,669,15.142026000000001,429.148334,311.183026,714.437787,56.514736
2013-04-12 08:45:00,651,13.894745,436.841699,320.756544,729.142901,54.428083
2013-04-12 08:50:00,1035,14.732326,247.471963,191.131164,373.658203,79.608647
2013-04-12 08:55:00,736,15.554146,378.752755,274.412529,647.179383,52.144119
2013-04-12 09:00:00,783,18.222866,377.428117,261.688383,617.499364,40.496518
2013-04-12 09:05:00,608,13.997148999999999,481.978046,347.771744,781.089168,56.09554
2013-04-12 09:10:00,511,8.924417,532.762305,419.083405,883.346136,81.431602
2013-04-12 09:15:00,508,9.862976,547.333072,414.556332,895.636679,70.753072
2013-04-12 09:20:00,563,10.42324,517.301351,387.68888,832.24177,66.600472
2013-04-12 09:25:00,476,7.988989999999999,572.552105,435.878845,926.446442,71.609319
2013-04-12 09:30:00,493,8.306353,575.431166,432.873047,919.252792,80.740317
2013-04-12 09:35:00,474,9.850926,610.59962,441.65814,936.493863,72.292684
2013-04-12 09:40:00,645,14.591307,475.307861,339.597424,754.325606,52.931135
2013-04-12 09:45:00,438,6.982411,636.929504,493.340293,1009.882167,87.733555
2013-04-12 09:50:00,413,7.676659,664.805756,519.407305,1072.287476,103.397371
2013-04-12 09:55:00,442,8.129714,637.999549,490.057996,1021.409526,84.707689
2013-04-12 10:00:00,468,7.382681,568.590077,431.481547,945.353247,83.717046
2013-04-12 10:05:00,410,7.002544,640.438613,516.611903,1056.078853,87.312214
2013-04-12 10:10:00,455,7.627476,577.309032,462.716186,975.7324,87.683391
2013-04-12 10:15:00,500,8.432747,544.723916,425.488713,913.352457,67.869857
2013-04-12 10:20:00,497,8.58239,532.332613,426.450355,902.247812,76.470009
2013-04-12 10:25:00,656,14.368585999999999,437.867633,320.290415,724.408071,43.180503
2013-04-12 10:30:00,514,10.502889,511.59364,411.999657,881.229861,70.323195
2013-04-12 10:35:00,509,9.569034,527.581889,416.945628,893.055362,64.584717
2013-04-12 10:40:00,517,10.077342,502.856454,405.568923,871.368541,68.880593
2013-04-12 10:45:00,518,10.123074,506.828019,410.578833,884.556304,63.564467
2013-04-12 10:50:00,503,9.652311,508.388991,416.068033,898.675249,74.019282
2013-04-12 10:55:00,537,11.243542999999999,488.117615,396.343141,861.344213,59.666364
2013-04-12 11:00:00,539,9.862559,467.551725,395.382591,840.820569,66.016429
2013-04-12 11:05:00,495,9.938112,506.50249,418.041238,899.99356,63.837131
2013-04-12 11:10:00,549,10.873695,465.521076,391.332625,836.504918,66.159501
2013-04-12 11:15:00,569,11.16456,453.973034,370.91679,811.014736,51.013772
2013-04-12 11:20:00,551,10.600066,457.528752,383.685595,835.211009,64.899293
2013-04-12 11:25:00,731,15.593735,28.043617,59.16306,55.872557,120.235281
2013-04-12 11:30:00,3499,13.837686999999999,0.401866,1.252881,0.881469,5.504307
2013-04-12 11:35:00,3558,12.017638,0.374531,1.163488,0.831055,5.328887
2013-04-12 11:40:00,3062,10.829089,0.487456,1.609754,1.087194,6.720705
2013-04-12 11:45:00,2594,13.079172999999999,0.261816,2.536297,1.423468,11.230336
2013-04-12 11:50:00,2362,11.99472,0.321693,2.903732,1.638581,12.544489
2013-04-12 11:55:00,1028,12.277495,31.662713,36.298161,68.760731,129.41144
2013-04-12 12:00:00,1038,11.916142,31.601859,36.425858,68.902611,129.130199
2013-04-12 12:05:00,1002,11.966953,30.50629,35.823528,68.823135,130.351634
2013-04-12 12:10:00,985,12.147473,30.772777,36.213362,68.128503,131.950664
2013-04-12 12:15:00,1057,12.474998,32.06349,36.582395,69.199635,128.385745
2013-04-12 12:20:00,1011,11.465175,31.187261,36.461458,68.653378,130.897455
2013-04-12 12:25:00,1003,11.458528999999999,31.037623,36.091718,68.761273,130.84748
2013-04-12 12:30:00,1135,16.803514,34.079156,36.682333,70.185695,123.217192
2013-04-12 12:35:00,1023,12.243267999999999,32.505003,36.334195,68.844539,129.35118
2013-04-12 12:40:00,966,10.986589,30.851546,36.07384,67.903587,133.949437
2013-04-12 12:45:00,982,10.858902,31.360889,36.134548,68.497499,131.800033
2013-04-12 12:50:00,961,10.994098,30.850345,35.999519,68.013299,133.730528
2013-04-12 12:55:00,913,9.420882,30.348633,35.700512,67.230577,136.612957
2013-04-12 13:00:00,921,9.665177,30.655281,35.955686,67.176492,136.506351
2013-04-12 13:05:00,927,9.726199000000001,30.290347,35.399189,67.476389,135.36562
2013-04-12 13:10:00,894,8.663816,30.192024,35.475084,66.727448,138.057915
2013-04-12 13:15:00,882,9.034039,30.165343,35.495186,66.71986,139.051871
2013-04-12 13:20:00,917,7.885421000000001,31.049692,35.674681,67.42395,136.180844
2013-04-12 13:25:00,868,7.37217,29.858225,35.132807,67.318986,138.290939
2013-04-12 13:30:00,867,7.226941,30.043435,35.401692,66.650809,140.084403
2013-04-12 13:35:00,965,12.722805000000001,32.768014,36.119009,68.146558,133.531723
2013-04-12 13:40:00,1129,16.90503,34.537279,36.596639,69.73148,125.373785
2013-04-12 13:45:00,864,7.389533,30.312545,35.161898,66.705871,139.201891
2013-04-12 13:50:00,838,7.245226,29.901569,34.994193,66.02519,141.832228
2013-04-12 13:55:00,783,5.871739,28.185171,34.183716,65.110714,145.465628
2013-04-12 14:00:00,807,5.831138,28.873316,34.491637,65.767609,143.069504
2013-04-12 14:05:00,821,5.052761,29.335319,34.739911,65.617724,142.997228
2013-04-12 14:10:00,890,6.161601,30.763287,35.272043,67.017871,138.052625
2013-04-12 14:15:00,769,4.8416239999999995,27.749442,33.669367,65.04996,145.82642
2013-04-12 14:20:00,784,5.55128,28.557771,34.607086,65.061607,145.535468
2013-04-12 14:25:00,756,4.7754330000000005,27.07312,33.560901,64.994972,146.437037
