dateTime,priority,operation,messageCode,protocol,SrcIp,destIp,srcPort,destPort,destService,direction,flags,command
2013-04-14 02:23:38,Info,Built,ASA-6-302013,TCP,10.83.101.25,172.20.0.3,59998,25,smtp,inbound,(empty),(empty)
2013-04-14 02:23:38,Info,Built,ASA-6-302013,TCP,10.83.101.25,172.10.0.4,59997,80,http,inbound,(empty),(empty)
2013-04-14 02:23:38,Info,Teardown,ASA-6-302014,TCP,10.83.101.25,172.10.0.4,59997,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:23:38,Info,Teardown,ASA-6-302014,TCP,10.62.15.101,172.30.0.7,59994,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:23:39,Info,Teardown,ASA-6-302014,TCP,10.27.200.49,172.10.0.3,59978,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:23:39,Info,Built,ASA-6-302013,TCP,10.0.125.6,172.10.0.3,60003,25,smtp,inbound,(empty),(empty)
2013-04-14 02:23:40,Info,Built,ASA-6-302013,TCP,10.83.101.25,172.10.0.4,60009,80,http,inbound,(empty),(empty)
2013-04-14 02:23:40,Info,Teardown,ASA-6-302014,TCP,10.83.101.25,172.10.0.4,60009,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:23:47,Info,Teardown,ASA-6-302014,TCP,10.170.148.52,172.20.0.3,59991,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:23:48,Info,Teardown,ASA-6-302014,TCP,10.83.101.25,172.20.0.3,59998,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:23:49,Info,Built,ASA-6-302013,TCP,10.117.23.212,172.30.0.3,60033,25,smtp,inbound,(empty),(empty)
2013-04-14 02:23:49,Info,Teardown,ASA-6-302014,TCP,10.0.125.6,172.10.0.3,60003,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:23:53,Info,Built,ASA-6-302013,TCP,10.78.100.154,172.10.0.4,60039,80,http,inbound,(empty),(empty)
2013-04-14 02:23:53,Info,Teardown,ASA-6-302014,TCP,10.78.100.154,172.10.0.4,60039,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:23:55,Info,Built,ASA-6-302013,TCP,10.78.100.154,172.10.0.4,60045,80,http,inbound,(empty),(empty)
2013-04-14 02:23:55,Info,Teardown,ASA-6-302014,TCP,10.78.100.154,172.10.0.4,60045,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:23:57,Info,Built,ASA-6-302013,TCP,10.38.37.13,172.20.0.3,60049,25,smtp,inbound,(empty),(empty)
2013-04-14 02:23:59,Info,Teardown,ASA-6-302014,TCP,10.117.23.212,172.30.0.3,60033,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:24:05,Info,Built,ASA-6-302013,TCP,10.77.101.2,172.30.0.3,60061,25,smtp,inbound,(empty),(empty)
2013-04-14 02:24:07,Info,Teardown,ASA-6-302014,TCP,10.38.37.13,172.20.0.3,60049,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:24:15,Info,Teardown,ASA-6-302014,TCP,10.77.101.2,172.30.0.3,60061,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:24:19,Info,Built,ASA-6-302013,TCP,10.13.77.4,172.30.0.3,60075,25,smtp,inbound,(empty),(empty)
2013-04-14 02:17:51,Info,Built,ASA-6-302013,TCP,10.0.2.181,172.10.0.4,59386,80,http,inbound,(empty),(empty)
2013-04-14 02:17:51,Info,Teardown,ASA-6-302014,TCP,10.0.2.181,172.10.0.4,59386,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:17:53,Info,Built,ASA-6-302013,TCP,10.0.2.181,172.10.0.4,59391,80,http,inbound,(empty),(empty)
2013-04-14 02:17:53,Info,Teardown,ASA-6-302014,TCP,10.0.2.181,172.10.0.4,59391,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:17:57,Info,Teardown,ASA-6-302014,TCP,10.43.51.79,172.20.0.3,59380,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:18:06,Info,Built,ASA-6-302013,TCP,10.83.101.25,172.30.0.3,59398,25,smtp,inbound,(empty),(empty)
2013-04-14 02:18:11,Info,Built,ASA-6-302013,TCP,10.1.55.43,172.10.0.3,59406,25,smtp,inbound,(empty),(empty)
2013-04-14 02:18:16,Info,Teardown,ASA-6-302014,TCP,10.83.101.25,172.30.0.3,59398,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:18:21,Info,Teardown,ASA-6-302014,TCP,10.1.55.43,172.10.0.3,59406,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:18:22,Info,Built,ASA-6-302013,TCP,10.13.77.4,172.10.0.3,59422,25,smtp,inbound,(empty),(empty)
2013-04-14 02:18:26,Info,Built,ASA-6-302013,TCP,10.33.0.15,172.10.0.3,59428,25,smtp,inbound,(empty),(empty)
2013-04-14 02:18:32,Info,Built,ASA-6-302013,TCP,10.1.55.43,172.30.0.3,59442,25,smtp,inbound,(empty),(empty)
2013-04-14 02:18:32,Info,Teardown,ASA-6-302014,TCP,10.13.77.4,172.10.0.3,59422,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:18:34,Info,Built,ASA-6-302013,TCP,10.43.51.79,172.10.0.3,59448,25,smtp,inbound,(empty),(empty)
2013-04-14 02:18:36,Info,Teardown,ASA-6-302014,TCP,10.33.0.15,172.10.0.3,59428,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:18:41,Info,Built,ASA-6-302013,TCP,10.77.24.4,172.20.0.15,59468,80,http,inbound,(empty),(empty)
2013-04-14 02:18:41,Info,Teardown,ASA-6-302014,TCP,10.77.24.4,172.20.0.15,59468,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:18:41,Info,Built,ASA-6-302013,TCP,10.83.101.25,172.10.0.3,59470,25,smtp,inbound,(empty),(empty)
2013-04-14 02:18:42,Info,Teardown,ASA-6-302014,TCP,10.1.55.43,172.30.0.3,59442,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:18:43,Info,Built,ASA-6-302013,TCP,10.77.24.4,172.20.0.4,59478,80,http,inbound,(empty),(empty)
2013-04-14 02:18:43,Info,Teardown,ASA-6-302014,TCP,10.77.24.4,172.20.0.4,59478,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:18:44,Info,Teardown,ASA-6-302014,TCP,10.43.51.79,172.10.0.3,59448,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:18:44,Info,Built,ASA-6-302013,TCP,10.78.90.30,172.10.0.4,59482,80,http,inbound,(empty),(empty)
2013-04-14 02:18:44,Info,Teardown,ASA-6-302014,TCP,10.78.90.30,172.10.0.4,59482,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:18:46,Info,Built,ASA-6-302013,TCP,10.78.90.30,172.10.0.4,59488,80,http,inbound,(empty),(empty)
2013-04-14 02:18:46,Info,Teardown,ASA-6-302014,TCP,10.78.90.30,172.10.0.4,59488,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:18:47,Info,Built,ASA-6-302013,TCP,10.27.59.101,172.10.0.3,59490,25,smtp,inbound,(empty),(empty)
2013-04-14 02:18:49,Info,Built,ASA-6-302013,TCP,10.76.187.88,172.10.0.7,59496,80,http,inbound,(empty),(empty)
2013-04-14 02:18:49,Info,Teardown,ASA-6-302014,TCP,10.76.187.88,172.10.0.7,59496,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:18:51,Info,Built,ASA-6-302013,TCP,10.77.24.4,172.20.0.3,59501,25,smtp,inbound,(empty),(empty)
2013-04-14 02:18:51,Info,Teardown,ASA-6-302014,TCP,10.83.101.25,172.10.0.3,59470,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:18:57,Info,Teardown,ASA-6-302014,TCP,10.27.59.101,172.10.0.3,59490,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:19:01,Info,Teardown,ASA-6-302014,TCP,10.77.24.4,172.20.0.3,59501,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:19:10,Info,Built,ASA-6-302013,TCP,10.18.37.65,172.10.0.3,59519,25,smtp,inbound,(empty),(empty)
2013-04-14 02:19:14,Info,Built,ASA-6-302013,TCP,10.58.99.97,172.10.0.4,59525,80,http,inbound,(empty),(empty)
2013-04-14 02:19:14,Info,Teardown,ASA-6-302014,TCP,10.58.99.97,172.10.0.4,59525,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:19:16,Info,Built,ASA-6-302013,TCP,10.58.99.97,172.10.0.4,59531,80,http,inbound,(empty),(empty)
2013-04-14 02:19:16,Info,Teardown,ASA-6-302014,TCP,10.58.99.97,172.10.0.4,59531,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:19:18,Info,Built,ASA-6-302013,TCP,10.18.37.65,172.10.0.4,59536,80,http,inbound,(empty),(empty)
2013-04-14 02:19:18,Info,Teardown,ASA-6-302014,TCP,10.18.37.65,172.10.0.4,59536,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:19:18,Info,Built,ASA-6-302013,TCP,10.58.99.97,172.10.0.4,59539,80,http,inbound,(empty),(empty)
2013-04-14 02:19:18,Info,Teardown,ASA-6-302014,TCP,10.58.99.97,172.10.0.4,59539,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:19:20,Info,Built,ASA-6-302013,TCP,10.18.37.65,172.10.0.4,59544,80,http,inbound,(empty),(empty)
2013-04-14 02:19:20,Info,Teardown,ASA-6-302014,TCP,10.18.37.65,172.10.0.4,59544,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:19:20,Info,Built,ASA-6-302013,TCP,10.58.99.97,172.10.0.4,59547,80,http,inbound,(empty),(empty)
2013-04-14 02:19:20,Info,Teardown,ASA-6-302014,TCP,10.58.99.97,172.10.0.4,59547,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:19:20,Info,Teardown,ASA-6-302014,TCP,10.18.37.65,172.10.0.3,59519,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:19:22,Info,Built,ASA-6-302013,TCP,10.18.37.65,172.10.0.4,59551,80,http,inbound,(empty),(empty)
2013-04-14 02:19:22,Info,Teardown,ASA-6-302014,TCP,10.18.37.65,172.10.0.4,59551,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:19:22,Info,Built,ASA-6-302013,TCP,10.58.99.97,172.10.0.4,59554,80,http,inbound,(empty),(empty)
2013-04-14 02:19:22,Info,Teardown,ASA-6-302014,TCP,10.58.99.97,172.10.0.4,59554,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:19:23,Info,Built,ASA-6-302013,TCP,10.41.9.89,172.10.0.3,59558,25,smtp,inbound,(empty),(empty)
2013-04-14 02:19:24,Info,Built,ASA-6-302013,TCP,10.18.37.65,172.10.0.4,59561,80,http,inbound,(empty),(empty)
2013-04-14 02:19:24,Info,Teardown,ASA-6-302014,TCP,10.18.37.65,172.10.0.4,59561,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:19:24,Info,Built,ASA-6-302013,TCP,10.58.99.97,172.10.0.4,59564,80,http,inbound,(empty),(empty)
2013-04-14 02:19:24,Info,Teardown,ASA-6-302014,TCP,10.58.99.97,172.10.0.4,59564,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:19:25,Info,Built,ASA-6-302013,TCP,10.138.214.213,172.10.0.4,59567,80,http,inbound,(empty),(empty)
2013-04-14 02:19:25,Info,Teardown,ASA-6-302014,TCP,10.138.214.213,172.10.0.4,59567,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:19:26,Info,Built,ASA-6-302013,TCP,10.18.37.65,172.10.0.4,59572,80,http,inbound,(empty),(empty)
2013-04-14 02:19:26,Info,Teardown,ASA-6-302014,TCP,10.18.37.65,172.10.0.4,59572,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:19:26,Info,Built,ASA-6-302013,TCP,10.58.99.97,172.10.0.4,59575,80,http,inbound,(empty),(empty)
2013-04-14 02:19:26,Info,Teardown,ASA-6-302014,TCP,10.58.99.97,172.10.0.4,59575,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:19:27,Info,Built,ASA-6-302013,TCP,10.138.214.213,172.10.0.4,59578,80,http,inbound,(empty),(empty)
2013-04-14 02:19:27,Info,Teardown,ASA-6-302014,TCP,10.138.214.213,172.10.0.4,59578,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:19:28,Info,Built,ASA-6-302013,TCP,10.18.37.65,172.10.0.4,59582,80,http,inbound,(empty),(empty)
2013-04-14 02:19:28,Info,Teardown,ASA-6-302014,TCP,10.18.37.65,172.10.0.4,59582,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:19:28,Info,Built,ASA-6-302013,TCP,10.58.99.97,172.10.0.4,59585,80,http,inbound,(empty),(empty)
2013-04-14 02:19:28,Info,Teardown,ASA-6-302014,TCP,10.58.99.97,172.10.0.4,59585,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:19:30,Info,Built,ASA-6-302013,TCP,10.18.37.65,172.10.0.4,59589,80,http,inbound,(empty),(empty)
2013-04-14 02:19:30,Info,Teardown,ASA-6-302014,TCP,10.18.37.65,172.10.0.4,59589,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:19:32,Info,Built,ASA-6-302013,TCP,10.18.37.65,172.10.0.4,59593,80,http,inbound,(empty),(empty)
2013-04-14 02:19:32,Info,Teardown,ASA-6-302014,TCP,10.18.37.65,172.10.0.4,59593,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:19:33,Info,Teardown,ASA-6-302014,TCP,10.41.9.89,172.10.0.3,59558,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:19:41,Info,Built,ASA-6-302013,TCP,10.76.187.68,172.20.0.3,59598,25,smtp,inbound,(empty),(empty)
2013-04-14 02:19:43,Info,Built,ASA-6-302013,TCP,10.247.106.27,172.20.0.4,59601,80,http,inbound,(empty),(empty)
2013-04-14 02:19:43,Info,Teardown,ASA-6-302014,TCP,10.247.106.27,172.20.0.4,59601,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:19:45,Info,Built,ASA-6-302013,TCP,10.76.193.22,172.20.0.15,59606,80,http,inbound,(empty),(empty)
2013-04-14 02:19:45,Info,Teardown,ASA-6-302014,TCP,10.76.193.22,172.20.0.15,59606,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:19:51,Info,Built,ASA-6-302013,TCP,10.77.24.4,172.10.0.3,59615,25,smtp,inbound,(empty),(empty)
2013-04-14 02:19:51,Info,Teardown,ASA-6-302014,TCP,10.76.187.68,172.20.0.3,59598,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:20:01,Info,Teardown,ASA-6-302014,TCP,10.77.24.4,172.10.0.3,59615,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:20:05,Info,Built,ASA-6-302013,TCP,10.51.88.253,172.30.0.3,59627,25,smtp,inbound,(empty),(empty)
2013-04-14 02:20:08,Info,Built,ASA-6-302013,TCP,10.36.156.99,172.30.0.3,59633,25,smtp,inbound,(empty),(empty)
2013-04-14 02:20:15,Info,Teardown,ASA-6-302014,TCP,10.51.88.253,172.30.0.3,59627,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:20:18,Info,Teardown,ASA-6-302014,TCP,10.36.156.99,172.30.0.3,59633,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:20:24,Info,Built,ASA-6-302013,TCP,10.77.24.4,172.30.0.3,59651,25,smtp,inbound,(empty),(empty)
2013-04-14 02:20:26,Info,Built,ASA-6-302013,TCP,10.249.28.136,172.20.0.3,59655,25,smtp,inbound,(empty),(empty)
2013-04-14 02:20:30,Info,Built,ASA-6-302013,TCP,10.76.187.67,172.30.0.4,59665,80,http,inbound,(empty),(empty)
2013-04-14 02:20:30,Info,Teardown,ASA-6-302014,TCP,10.76.187.67,172.30.0.4,59665,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:20:32,Info,Built,ASA-6-302013,TCP,10.76.187.67,172.30.0.4,59671,80,http,inbound,(empty),(empty)
2013-04-14 02:20:32,Info,Teardown,ASA-6-302014,TCP,10.76.187.67,172.30.0.4,59671,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:20:34,Info,Built,ASA-6-302013,TCP,10.76.187.67,172.30.0.4,59677,80,http,inbound,(empty),(empty)
2013-04-14 02:20:34,Info,Teardown,ASA-6-302014,TCP,10.76.187.67,172.30.0.4,59677,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:20:36,Info,Teardown,ASA-6-302014,TCP,10.77.24.4,172.30.0.3,59651,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:20:36,Info,Built,ASA-6-302013,TCP,10.76.187.67,172.30.0.4,59684,80,http,inbound,(empty),(empty)
2013-04-14 02:20:36,Info,Teardown,ASA-6-302014,TCP,10.76.187.67,172.30.0.4,59684,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:20:36,Info,Teardown,ASA-6-302014,TCP,10.249.28.136,172.20.0.3,59655,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:20:38,Info,Built,ASA-6-302013,TCP,10.76.187.67,172.30.0.4,59688,80,http,inbound,(empty),(empty)
2013-04-14 02:20:38,Info,Teardown,ASA-6-302014,TCP,10.76.187.67,172.30.0.4,59688,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:20:39,Info,Built,ASA-6-302013,TCP,10.170.148.64,172.20.0.3,59691,25,smtp,inbound,(empty),(empty)
2013-04-14 02:20:39,Info,Built,ASA-6-302013,TCP,172.10.2.106,10.0.3.77,18345,22,22_tcp,outbound,(empty),(empty)
2013-04-14 02:20:39,Info,Built,ASA-6-302013,TCP,172.10.2.135,10.0.3.77,18346,22,22_tcp,outbound,(empty),(empty)
2013-04-14 02:20:39,Info,Built,ASA-6-302013,TCP,172.20.1.23,10.0.3.77,18347,22,22_tcp,outbound,(empty),(empty)
2013-04-14 02:20:39,Info,Built,ASA-6-302013,TCP,172.20.1.47,10.0.3.77,18348,22,22_tcp,outbound,(empty),(empty)
2013-04-14 02:20:39,Info,Built,ASA-6-302013,TCP,172.10.2.66,10.0.3.77,18349,22,22_tcp,outbound,(empty),(empty)
2013-04-14 02:20:40,Info,Built,ASA-6-302013,TCP,172.20.1.81,10.0.3.77,18350,22,22_tcp,outbound,(empty),(empty)
2013-04-14 02:20:40,Info,Built,ASA-6-302013,TCP,172.30.1.218,10.0.3.77,18351,22,22_tcp,outbound,(empty),(empty)
2013-04-14 02:20:40,Info,Built,ASA-6-302013,TCP,172.30.1.223,10.0.3.77,18352,22,22_tcp,outbound,(empty),(empty)
2013-04-14 02:20:40,Info,Built,ASA-6-302013,TCP,10.76.187.67,172.30.0.4,59694,80,http,inbound,(empty),(empty)
2013-04-14 02:20:40,Info,Teardown,ASA-6-302014,TCP,10.76.187.67,172.30.0.4,59694,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:20:42,Info,Built,ASA-6-302013,TCP,10.76.187.67,172.30.0.4,59699,80,http,inbound,(empty),(empty)
2013-04-14 02:20:42,Info,Teardown,ASA-6-302014,TCP,10.76.187.67,172.30.0.4,59699,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:20:44,Info,Built,ASA-6-302013,TCP,10.76.187.67,172.30.0.4,59704,80,http,inbound,(empty),(empty)
2013-04-14 02:20:44,Info,Teardown,ASA-6-302014,TCP,10.76.187.67,172.30.0.4,59704,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:20:46,Info,Built,ASA-6-302013,TCP,10.76.187.67,172.30.0.4,59710,80,http,inbound,(empty),(empty)
2013-04-14 02:20:46,Info,Teardown,ASA-6-302014,TCP,10.76.187.67,172.30.0.4,59710,80,http,inbound,TCP FINs,(empty)
2013-04-14 02:20:47,Info,Built,ASA-6-302013,TCP,10.12.237.111,172.30.0.3,59712,25,smtp,inbound,(empty),(empty)
2013-04-14 02:20:49,Info,Teardown,ASA-6-302014,TCP,10.170.148.64,172.20.0.3,59691,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:20:50,Info,Teardown,ASA-6-302014,TCP,172.10.2.106,10.0.3.77,18345,22,22_tcp,outbound,TCP FINs,(empty)
2013-04-14 02:20:50,Info,Teardown,ASA-6-302014,TCP,172.20.1.23,10.0.3.77,18347,22,22_tcp,outbound,TCP FINs,(empty)
2013-04-14 02:20:50,Info,Teardown,ASA-6-302014,TCP,172.10.2.135,10.0.3.77,18346,22,22_tcp,outbound,TCP FINs,(empty)
2013-04-14 02:20:50,Info,Teardown,ASA-6-302014,TCP,172.10.2.66,10.0.3.77,18349,22,22_tcp,outbound,TCP FINs,(empty)
2013-04-14 02:20:50,Info,Teardown,ASA-6-302014,TCP,172.20.1.47,10.0.3.77,18348,22,22_tcp,outbound,TCP FINs,(empty)
2013-04-14 02:20:51,Info,Teardown,ASA-6-302014,TCP,172.20.1.81,10.0.3.77,18350,22,22_tcp,outbound,TCP FINs,(empty)
2013-04-14 02:20:51,Info,Teardown,ASA-6-302014,TCP,172.30.1.223,10.0.3.77,18352,22,22_tcp,outbound,TCP FINs,(empty)
2013-04-14 02:20:51,Info,Teardown,ASA-6-302014,TCP,172.30.1.218,10.0.3.77,18351,22,22_tcp,outbound,TCP FINs,(empty)
2013-04-14 02:20:53,Info,Built,ASA-6-302013,TCP,10.76.193.186,172.20.0.3,59722,25,smtp,inbound,(empty),(empty)
2013-04-14 02:20:57,Info,Teardown,ASA-6-302014,TCP,10.12.237.111,172.30.0.3,59712,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:20:58,Info,Built,ASA-6-302013,TCP,10.88.25.4,172.10.0.3,59736,25,smtp,inbound,(empty),(empty)
2013-04-14 02:20:58,Info,Built,ASA-6-302013,TCP,10.51.88.167,172.30.0.3,59737,25,smtp,inbound,(empty),(empty)
2013-04-14 02:21:03,Info,Teardown,ASA-6-302014,TCP,10.76.193.186,172.20.0.3,59722,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:21:08,Info,Teardown,ASA-6-302014,TCP,10.88.25.4,172.10.0.3,59736,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:21:08,Info,Teardown,ASA-6-302014,TCP,10.51.88.167,172.30.0.3,59737,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:21:26,Info,Built,ASA-6-302013,TCP,10.58.99.97,172.20.0.3,59762,25,smtp,inbound,(empty),(empty)
2013-04-14 02:21:35,Info,Built,ASA-6-302013,TCP,10.58.99.97,172.10.0.3,59773,25,smtp,inbound,(empty),(empty)
2013-04-14 02:21:36,Info,Teardown,ASA-6-302014,TCP,10.58.99.97,172.20.0.3,59762,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:21:43,Info,Built,ASA-6-302013,TCP,10.0.3.77,172.30.0.3,59784,25,smtp,inbound,(empty),(empty)
2013-04-14 02:21:45,Info,Teardown,ASA-6-302014,TCP,10.58.99.97,172.10.0.3,59773,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:21:53,Info,Teardown,ASA-6-302014,TCP,10.0.3.77,172.30.0.3,59784,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:21:55,Info,Built,ASA-6-302013,TCP,10.89.101.53,172.10.0.3,59798,25,smtp,inbound,(empty),(empty)
2013-04-14 02:21:59,Info,Built,ASA-6-302013,TCP,10.57.105.44,172.20.0.3,59804,25,smtp,inbound,(empty),(empty)
2013-04-14 02:22:02,Info,Built,ASA-6-302013,TCP,10.138.78.75,172.30.0.3,59815,25,smtp,inbound,(empty),(empty)
2013-04-14 02:22:04,Info,Built,ASA-6-302013,TCP,10.32.42.116,172.10.0.3,59821,25,smtp,inbound,(empty),(empty)
2013-04-14 02:22:05,Info,Teardown,ASA-6-302014,TCP,10.89.101.53,172.10.0.3,59798,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:22:09,Info,Teardown,ASA-6-302014,TCP,10.57.105.44,172.20.0.3,59804,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:22:11,Info,Built,ASA-6-302013,TCP,10.77.101.2,172.10.0.3,59843,25,smtp,inbound,(empty),(empty)
2013-04-14 02:22:12,Info,Teardown,ASA-6-302014,TCP,10.138.78.75,172.30.0.3,59815,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:22:13,Info,Built,ASA-6-302013,TCP,10.0.3.77,172.10.0.3,59851,25,smtp,inbound,(empty),(empty)
2013-04-14 02:22:14,Info,Teardown,ASA-6-302014,TCP,10.32.42.116,172.10.0.3,59821,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:22:18,Info,Built,ASA-6-302013,TCP,10.13.77.4,172.20.0.3,59866,25,smtp,inbound,(empty),(empty)
2013-04-14 02:22:18,Info,Built,ASA-6-302013,TCP,10.38.37.229,172.20.0.3,59867,25,smtp,inbound,(empty),(empty)
2013-04-14 02:22:21,Info,Teardown,ASA-6-302014,TCP,10.77.101.2,172.10.0.3,59843,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:22:23,Info,Teardown,ASA-6-302014,TCP,10.0.3.77,172.10.0.3,59851,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:22:25,Info,Built,ASA-6-302013,TCP,10.18.37.65,172.30.0.3,59890,25,smtp,inbound,(empty),(empty)
2013-04-14 02:22:28,Info,Teardown,ASA-6-302014,TCP,10.13.77.4,172.20.0.3,59866,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:22:28,Info,Teardown,ASA-6-302014,TCP,10.38.37.229,172.20.0.3,59867,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:22:32,Info,Built,ASA-6-302013,TCP,10.88.52.24,172.10.0.3,59904,25,smtp,inbound,(empty),(empty)
2013-04-14 02:22:35,Info,Teardown,ASA-6-302014,TCP,10.18.37.65,172.30.0.3,59890,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:22:36,Info,Built,ASA-6-302013,TCP,10.179.19.15,172.30.0.3,59913,25,smtp,inbound,(empty),(empty)
2013-04-14 02:24:24,Info,Built,ASA-6-302013,TCP,10.0.2.181,172.30.0.3,60083,25,smtp,inbound,(empty),(empty)
2013-04-14 02:24:29,Info,Teardown,ASA-6-302014,TCP,10.13.77.4,172.30.0.3,60075,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:24:34,Info,Teardown,ASA-6-302014,TCP,10.0.2.181,172.30.0.3,60083,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:24:35,Info,Built,ASA-6-302013,TCP,10.1.55.43,172.20.0.3,60099,25,smtp,inbound,(empty),(empty)
2013-04-14 02:24:45,Info,Teardown,ASA-6-302014,TCP,10.1.55.43,172.20.0.3,60099,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:24:49,Info,Built,ASA-6-302013,TCP,10.18.37.65,172.20.0.3,60111,25,smtp,inbound,(empty),(empty)
2013-04-14 02:24:57,Info,Built,ASA-6-302013,TCP,10.0.2.181,172.10.0.3,60122,25,smtp,inbound,(empty),(empty)
2013-04-14 02:24:57,Info,Built,ASA-6-302013,TCP,10.43.51.79,172.30.0.3,60124,25,smtp,inbound,(empty),(empty)
2013-04-14 02:24:59,Info,Teardown,ASA-6-302014,TCP,10.18.37.65,172.20.0.3,60111,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:25:07,Info,Teardown,ASA-6-302014,TCP,10.43.51.79,172.30.0.3,60124,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:25:07,Info,Teardown,ASA-6-302014,TCP,10.0.2.181,172.10.0.3,60122,25,smtp,inbound,TCP FINs,(empty)
2013-04-14 02:25:08,Info,Built,ASA-6-302013,TCP,10.58.99.97,172.30.0.3,60147,25,smtp,inbound,(empty),(empty)
2013-04-14 02:25:18,Info,Teardown,ASA-6-302014,TCP,10.58.99.97,172.30.0.3,60147,25,smtp,inbound,TCP FINs,(empty)
