time,totalbytes,cpu_load,priority,status,NCon,NVol,srcip_entropy,destip_entropy,srcport_entropy,destport_entropy
2013-04-11 13:50:00,3233.483164,2.410843,2.578505457598657,0.003266,1267,3.936067,11.013467,32.818614,41.765813,86.562407
2013-04-11 13:55:00,3026.991896,2.4233689999999997,2.5833760903027194,0.00607,1213,3.557793,11.008883,33.17737,42.271838,88.418198
2013-04-11 14:00:00,2832.621236,1.7962,2.5865242399342647,0.004318,1254,3.407318,10.395479,32.137746,40.441434,84.795786
2013-04-11 14:05:00,2449.091276,2.048309,2.5916385482676323,0.006039,1229,2.889726,10.290068,32.043029,40.268625,85.282719
2013-04-11 14:10:00,2813.827728,1.8302209999999999,2.5955265610438025,0.005942,1216,3.270768,10.389859,32.729174,41.316707,87.953478
2013-04-11 14:15:00,2809.993453,1.8301889999999998,2.5907342364943973,0.005146,1205,3.271627,10.425277,32.538177,41.01665,86.619976
2013-04-11 14:20:00,2868.2369710000003,2.380497,2.5911179173047474,0.003824,1220,3.357672,10.651274,32.787424,41.729876,88.239934
2013-04-11 14:25:00,3100.871231,2.3427740000000004,2.5882254836557705,0.003631,1221,3.62508,10.540276,32.465822,41.005606,86.284206
2013-04-11 14:30:00,3019.845732,1.811632,2.5787613598115118,0.005208,1259,3.674527,10.978879,32.801268,41.846103,86.88337
2013-04-11 14:35:00,3043.8224609999997,2.169811,2.5932546374367624,0.0060030000000000005,1197,3.513803,10.297615,32.65364,41.205732,87.494354
2013-04-11 14:40:00,3082.540182,1.837209,2.5985754261002287,0.005367,1199,3.546614,10.293481,32.714689,41.230259,88.083808
2013-04-11 14:45:00,2667.706824,1.816327,2.588281317917065,0.005102000000000001,1178,3.018047,10.577294,33.335753,42.923178,89.652921
2013-04-11 14:50:00,2553.6189280000003,2.370441,2.603940723569832,0.004479,1184,2.905951,9.630343,32.047213,39.889617,85.816025
2013-04-11 14:55:00,2522.686125,2.252381,2.6023652412374667,0.003401,1168,2.839654,9.941588,32.78994,41.652906,88.630008
2013-04-11 15:00:00,2412.0644039999997,1.816327,2.6079105760963026,0.005324000000000001,1142,2.641241,9.851973,32.835805,41.308388,89.331867
2013-04-11 15:05:00,2304.161125,2.1125979999999998,2.605529332434255,0.005574,1164,2.575767,9.86184,32.403613,40.535037,87.45012
2013-04-11 15:10:00,2053.660228,1.862707,2.612103598598171,0.005842,1136,2.230354,9.549101,32.600956,40.891718,88.901358
2013-04-11 15:15:00,2032.076182,1.909091,2.6139396515087117,0.006364,1131,2.210439,9.564526,32.440001,40.540255,88.405738
2013-04-11 15:20:00,1935.0809199999999,2.4721849999999996,2.6041953232462167,0.004071,1169,2.1654299999999997,10.126417,32.816495,41.530568,89.293727
2013-04-11 15:25:00,1089.044298,2.24898,2.63156546246477,0.004762,1054,1.098502,8.701385,32.117688,39.918689,89.266535
2013-04-11 15:30:00,149.80285700000002,1.799827,2.6360095600601934,0.00604,1039,0.14740799999999998,8.205415,32.632827,41.585864,91.917436
2013-04-11 15:35:00,186.038679,2.0039029999999998,2.632164095492545,0.0039030000000000002,1057,0.187504,8.473104,32.052218,40.287291,89.885273
2013-04-11 15:40:00,148.893123,1.827706,2.6389848066298343,0.005195,1061,0.15068099999999998,8.2223,31.961706,39.948569,90.199099
2013-04-11 15:45:00,154.75657900000002,1.8397270000000001,2.638782297262727,0.005115,1048,0.154444,8.148684,31.7654,39.466156,89.076136
2013-04-11 15:50:00,184.40463,2.5120270000000002,2.6285266457680247,0.004124,1071,0.188196,8.868744,32.394464,40.884591,90.964372
2013-04-11 15:55:00,140.117308,2.301429,2.6411512553582366,0.005,1029,0.135185,8.153932,32.270593,40.450216,91.320742
2013-04-11 16:00:00,149.94321499999998,1.813559,2.639134199134199,0.005085,1029,0.146485,7.986435,32.043433,40.379872,89.995252
2013-04-11 16:05:00,169.630784,2.049625,2.6369809349699658,0.004682,1045,0.169158,8.39118,32.17371,40.418614,90.813944
2013-04-11 16:10:00,143.223292,1.871734,2.641496241915749,0.007126,1037,0.141598,8.279213,32.287446,40.244005,91.432235
2013-04-11 16:15:00,186.795937,1.8214290000000002,2.6345973583297826,0.005102000000000001,1071,0.19017,8.346308,31.706514,39.651648,88.978855
2013-04-11 16:20:00,137.824038,2.371356,2.642139606765692,0.0038020000000000003,1030,0.135233,8.100389,31.827721,39.575977,89.746643
2013-04-11 16:25:00,206.03892199999999,2.265334,2.484854604200323,0.004135,983,0.18595699999999998,10.116061,42.563904,52.269914,97.152882
2013-04-11 16:30:00,274.06332799999996,1.858803,2.5603217158176945,0.005362,660,0.174306,22.046244,61.371255,66.327798,147.362966
2013-04-11 16:35:00,191.82200600000002,2.15688,2.588254593175853,0.006135,613,0.11233599999999999,19.814822,59.500785,62.159721,145.800274
2013-04-11 16:40:00,205.369231,1.8065069999999999,2.5776502363268063,0.005993,640,0.125674,21.204078,61.51661,64.950529,149.529055
2013-04-11 16:45:00,203.86478,1.8322029999999998,2.5788604459124693,0.0042369999999999994,622,0.121249,19.471234,60.265269,63.759204,144.434967
2013-04-11 16:50:00,184.408065,2.3850569999999998,2.5789843612721843,0.00447,595,0.10609600000000001,21.25582,64.482283,66.641084,153.951374
2013-04-11 16:55:00,216.717988,2.28273,2.5672413793103455,0.003482,640,0.131368,21.641547,63.622552,66.656164,150.450682
2013-04-11 17:00:00,235.496038,1.863388,2.5738819928583574,0.004554,618,0.139427,19.78021,62.151829,65.605969,146.924675
2013-04-11 17:05:00,197.05910500000002,2.074602,2.5806115357887416,0.004190999999999999,616,0.115783,20.782896,63.5865,65.768299,151.641147
2013-04-11 17:10:00,197.880992,1.665816,2.5789473684210527,0.006378,598,0.113456,19.670428,62.832018,65.832121,148.243651
2013-04-11 17:15:00,221.701258,1.995197,2.5789473684210527,0.006723999999999999,623,0.131626,20.941913,63.560379,65.934243,150.951932
2013-04-11 17:20:00,182.833333,2.394839,2.5819038008745374,0.004516,605,0.10609600000000001,20.064281,61.610798,63.316729,146.217785
2013-04-11 17:25:00,235.159443,2.25034,2.569989579715179,0.003401,633,0.141022,20.55948,63.676743,67.359045,148.460943
2013-04-11 17:30:00,244.72248100000002,1.8246360000000001,2.5716435378699214,0.005988,628,0.14749500000000001,20.71984,61.561909,64.018673,144.635985
2013-04-11 17:35:00,220.126183,2.013546,2.5734840698869474,0.0047810000000000005,630,0.132463,21.184036,62.925998,65.484916,147.944921
2013-04-11 17:40:00,248.782271,1.9007349999999998,2.5655544320862824,0.004596,634,0.15101099999999998,20.549615,62.168513,65.751631,144.050804
2013-04-11 17:45:00,200.345104,1.8179470000000002,2.5775280898876405,0.004314,613,0.116959,20.983554,63.556735,65.582145,149.577123
2013-04-11 17:50:00,247.192133,2.444517,2.5662487292443243,0.00394,654,0.154246,21.500729,62.459796,65.355165,146.347431
2013-04-11 17:55:00,240.719814,2.375929,2.5743064729194187,0.005201,629,0.144032,19.438312,60.544964,63.550762,141.469389
2013-04-11 18:00:00,185.517628,1.808874,2.5820738137082597,0.005118999999999999,605,0.107522,20.610083,64.15184,66.372551,151.79207
2013-04-11 18:05:00,247.29513300000002,1.9976650000000002,2.5648359361291453,0.0038909999999999995,626,0.148297,21.786005,64.398195,68.345128,150.22352
2013-04-11 18:10:00,210.680129,1.773743,2.579000167196121,0.009777,615,0.123896,20.03182,61.519359,63.465404,144.401655
2013-04-11 18:15:00,207.087558,1.822414,2.583234747338178,0.0068969999999999995,632,0.12528599999999998,20.125721,61.788387,63.703848,146.69265
2013-04-11 18:20:00,220.932584,2.394133,2.569546621043627,0.005102000000000001,614,0.129856,20.11488,62.869227,66.237175,146.124095
2013-04-11 18:25:00,216.74334900000002,2.330925,2.5681978798586567,0.005058,633,0.12873800000000002,22.15512,65.185865,67.827822,152.109262
2013-04-11 18:30:00,204.789389,1.8169259999999998,2.582571095958756,0.005181,609,0.11873900000000001,19.797004,61.138387,62.693746,143.601423
2013-04-11 18:35:00,193.35667800000002,2.196413,2.574415308291992,0.007175,607,0.112345,20.451639,64.592419,68.176795,150.865695
2013-04-11 18:40:00,246.786604,1.824185,2.5638994143988976,0.005146,631,0.14941,22.056831,63.752183,66.725938,148.231137
2013-04-11 18:45:00,219.266129,1.8098889999999999,2.5640488656195464,0.004263,613,0.128445,21.697067,64.445497,68.027699,149.042305
2013-04-11 18:50:00,181.313788,2.3709580000000003,2.578838174273859,0.004439,619,0.10653299999999999,20.141885,63.244989,65.69593,148.41783
2013-04-11 18:55:00,238.829346,2.2460150000000003,2.5713068665871535,0.0034649999999999998,621,0.13939300000000002,21.32274,62.942784,65.247291,147.208409
2013-04-11 19:00:00,194.189274,1.844291,2.5805128205128205,0.00519,631,0.11686300000000001,19.067972,62.323875,65.169295,145.784229
2013-04-11 19:05:00,203.87319399999998,2.0960400000000003,2.5826693227091635,0.005055,609,0.117969,20.028608,61.12838,62.456314,143.698951
2013-04-11 19:10:00,219.733229,1.7967849999999999,2.5719480519480515,0.006889,638,0.133921,21.412316,63.912764,66.345763,148.879341
2013-04-11 19:15:00,238.609449,1.96868,2.5617529880478087,0.00783,626,0.142598,21.212789,63.867189,67.939163,147.142906
2013-04-11 19:20:00,225.84219,2.412688,2.578252032520325,0.0045780000000000005,613,0.131797,20.766525,62.364607,64.191588,146.035935
2013-04-11 19:25:00,234.51093799999998,2.24898,2.5647017788629234,0.003401,634,0.139774,21.979611,64.326189,67.624016,149.532894
2013-04-11 19:30:00,219.42789199999999,1.814941,2.5800664451827244,0.005942,623,0.130305,19.27545,61.065148,63.300402,142.483017
2013-04-11 19:35:00,272.537313,1.993681,2.562373567093729,0.003949,664,0.172721,21.910921,62.58826,65.536126,145.298109
2013-04-11 19:40:00,227.125402,1.829732,2.5693696822365,0.0043219999999999995,614,0.13322,21.666686,63.816179,67.102908,149.00763
2013-04-11 19:45:00,228.148562,1.8222029999999998,2.5682939275386967,0.004337,620,0.135075,20.674739,62.777237,65.890093,145.165867
2013-04-11 19:50:00,233.70286600000003,2.550624,2.5640581717451525,0.003467,654,0.145562,22.324227,63.937256,67.183927,148.75395
2013-04-11 19:55:00,225.137097,2.265636,2.5783152627189323,0.004919,612,0.129208,19.189402,60.950059,63.798496,142.464472
2013-04-11 20:00:00,224.21117999999998,1.816483,2.5694562808931307,0.005098,640,0.137068,21.400629,63.109208,65.586166,146.66706
2013-04-11 20:05:00,225.65108999999998,2.0213099999999997,2.5737704918032787,0.003946,630,0.135403,20.390428,61.067829,63.385859,143.023084
2013-04-11 20:10:00,232.621069,1.840243,2.5674426870446063,0.007078,628,0.140259,20.963172,64.951688,69.321561,151.016117
2013-04-11 20:15:00,217.77460299999998,1.8266669999999998,2.571013501965476,0.0060609999999999995,609,0.128004,21.167566,63.065757,65.585847,147.498255
2013-04-11 20:20:00,213.312112,2.371429,2.565371651587724,0.00381,628,0.128399,22.273468,65.424222,68.617708,152.830513
2013-04-11 20:25:00,243.5936,2.275886,2.572875536480687,0.00417,614,0.141465,19.97434,62.771327,66.379186,146.628074
2013-04-11 20:30:00,197.96072,1.870322,2.576158940397351,0.005222,603,0.113626,21.12467,63.964055,66.42364,150.18108
2013-04-11 20:35:00,211.992101,2.141585,2.572276536312849,0.007123999999999999,623,0.126226,20.437206,63.985043,67.578629,148.683705
2013-04-11 20:40:00,229.24841800000002,1.8159459999999998,2.56836004091374,0.005089,621,0.136454,21.272789,62.900671,65.734109,146.898531
2013-04-11 20:45:00,234.22292000000002,1.8262349999999998,2.5663591199432223,0.004259000000000001,631,0.141173,22.384153,65.426551,68.697899,152.560557
2013-04-11 20:50:00,223.37798999999998,2.3818650000000003,2.58231606730452,0.003831,615,0.131138,18.635716,60.23523,62.982406,141.189935
2013-04-11 20:55:00,219.536164,2.314306,2.5692739389687835,0.0035240000000000002,625,0.129227,21.447056,64.351588,67.62889,150.689647
2013-04-11 21:00:00,226.17179900000002,1.8477880000000002,2.5655794587092298,0.004425,614,0.13253399999999999,21.396503,63.763481,67.293815,148.98613
2013-04-11 21:05:00,227.182812,2.008641,2.5661171518765347,0.003928,628,0.135659,21.22932,64.140438,68.287128,149.729637
2013-04-11 21:10:00,250.928458,2.008937,2.5690972222222217,0.004965,625,0.15004800000000001,21.858147,63.907608,66.886483,149.682575
2013-04-11 21:15:00,239.937304,1.7517340000000001,2.5714771953710005,0.009709,624,0.143719,20.057554,62.286941,66.029378,145.447771
2013-04-11 21:20:00,239.071547,2.3788270000000002,2.4485221186272565,0.004464,586,0.131892,22.02683,77.948497,79.66774,157.311111
2013-04-11 21:25:00,377.405063,2.24949,2.617041646720919,0.003399,385,0.138527,10.83646,82.880918,69.016113,191.592033
2013-04-11 21:30:00,304.120098,1.8262349999999998,2.627677911844373,0.005963,399,0.116523,9.549695,84.488325,69.151409,197.032106
2013-04-11 21:35:00,296.413882,2.017405,2.628343500703895,0.003956,382,0.108473,8.716165,80.618262,66.001214,188.177194
2013-04-11 21:40:00,302.252475,1.897127,2.623944001930968,0.005561,392,0.11451900000000001,9.812177,83.32777,68.552368,193.040581
2013-04-11 21:45:00,346.872038,1.8307689999999999,2.6221009549795364,0.004274,413,0.138416,10.511155,78.751109,64.839513,183.891012
2013-04-11 21:50:00,332.553444,2.400517,2.607186210245205,0.0038759999999999997,409,0.131103,12.563981,85.147191,71.199659,194.341698
2013-04-11 21:55:00,312.339109,2.424219,2.62673570251824,0.005331,393,0.116409,9.247537,80.752031,66.638147,189.05298
2013-04-11 22:00:00,271.414392,1.813934,2.62546468401487,0.005098,399,0.10367799999999999,9.985013,80.229145,66.097897,187.306688
2013-04-11 22:05:00,325.171838,1.9874209999999999,2.6221110316893017,0.004717,408,0.127004,10.057849,82.722993,68.105578,191.116837
2013-04-11 22:10:00,273.67885099999995,1.821824,2.6444035006909257,0.005968,378,0.09943400000000001,7.428946,78.029038,63.050776,186.61902
2013-04-11 22:15:00,319.0,1.8201630000000002,2.6113143135820533,0.006812,404,0.125115,11.413602,84.572769,71.05478,195.248656
2013-04-11 22:20:00,301.21674900000005,2.374919,2.633986928104575,0.004525,391,0.11411199999999999,8.706977,77.532495,63.302136,183.125466
2013-04-11 22:25:00,360.52530099999996,2.346349,2.617199017199017,0.0036149999999999997,405,0.135663,10.930873,84.864899,70.840559,197.151405
2013-04-11 22:30:00,314.81219500000003,1.824034,2.6286496350364965,0.00515,393,0.120576,9.270891,78.551862,64.596135,184.571486
2013-04-11 22:35:00,323.250602,2.081699,2.6259966175404688,0.005719,400,0.122406,10.405063,83.580359,68.201762,195.249487
2013-04-11 22:40:00,316.090686,1.916667,2.6203746002740984,0.005682,400,0.12133900000000002,10.221391,78.858135,65.65881,184.667636
2013-04-11 22:45:00,380.06383,1.8147830000000003,2.6149963950973323,0.004248,414,0.15215399999999998,11.7314,83.668205,69.41461,193.903547
2013-04-11 22:50:00,277.168342,2.363636,2.6320191158900834,0.003841,385,0.102653,9.024784,82.309007,67.1106,193.917157
2013-04-11 22:55:00,308.91,2.254608,2.6279394644935974,0.004096,391,0.11403599999999998,9.374161,80.495605,65.862002,189.17357
2013-04-11 23:00:00,294.101485,1.834043,2.621515892420538,0.004255,397,0.112481,11.239749,84.413316,69.430686,198.423675
2013-04-11 23:05:00,340.711268,2.0048310000000003,2.6201497617426814,0.004026,412,0.135276,10.609587,78.904119,65.387445,184.507665
2013-04-11 23:10:00,319.400485,1.995197,2.615477048786349,0.005764,409,0.125093,10.837764,83.423815,69.630475,193.404543
2013-04-11 23:15:00,309.173367,1.7518799999999999,2.6293915040183697,0.007519,389,0.115451,8.962805,79.265243,64.890694,186.479505
2013-04-11 23:20:00,315.338346,2.6311150000000003,2.625561657513729,0.0064150000000000006,390,0.117949,10.310303,86.255896,70.692761,200.838707
2013-04-11 23:25:00,308.30102,2.251534,2.6333795654184,0.003408,385,0.11180999999999999,8.316172,79.414783,64.877787,187.027435
2013-04-11 23:30:00,344.478365,1.813243,2.6114090687469527,0.006790999999999999,408,0.13494,11.305783,85.006451,71.301471,195.393789
2013-04-11 23:35:00,327.0399,2.000778,2.6157945736434107,0.0038909999999999995,395,0.12364800000000001,11.056608,84.397029,70.13761,194.599254
2013-04-11 23:40:00,296.64058700000004,1.804498,2.6365300984206907,0.004325,402,0.114285,8.794001,78.451953,63.789396,186.298605
2013-04-11 23:45:00,289.00795800000003,1.841745,2.635151814366824,0.004277,372,0.10286400000000001,9.326216,84.579093,68.58384,198.910491
2013-04-11 23:50:00,278.78607,2.343195,2.6339449541284403,0.003945000000000001,394,0.10536,8.030592,78.882841,64.431162,185.170696
2013-04-11 23:55:00,351.441176,2.501132,2.614915915184012,0.0052829999999999995,399,0.132325,11.16097,84.753196,70.79732,195.205012
2013-04-12 00:00:00,339.16962,1.8169490000000001,2.626550298576022,0.0042369999999999994,391,0.127131,9.496243,79.204286,65.571348,185.717639
2013-04-12 00:05:00,322.106796,1.998445,2.6269762845849804,0.0038880000000000004,401,0.12443599999999999,9.023143,85.191792,69.983447,197.891379
2013-04-12 00:10:00,303.82070699999997,1.839793,2.6213244083193885,0.006029,389,0.113246,10.069207,82.896415,68.733728,191.709043
2013-04-12 00:15:00,341.42757,1.8389060000000002,2.633658969804618,0.005065999999999999,417,0.13730499999999998,8.477834,75.932809,62.574567,179.914049
2013-04-12 00:20:00,278.502674,2.489057,2.622360248447205,0.0058920000000000005,370,0.09831000000000001,9.977021,85.698474,71.05735,198.390347
2013-04-12 00:25:00,282.59405899999996,2.2963459999999998,2.6387645478961503,0.003987,394,0.104573,8.345229,76.642632,62.51089,181.419152
2013-04-12 00:30:00,291.476427,1.8366810000000002,2.6246018132810587,0.004367,394,0.110229,9.130591,84.506981,69.642171,196.024348
2013-04-12 00:35:00,332.80186499999996,2.035239,2.625962596259626,0.005482,423,0.135354,9.224744,76.149288,63.018923,177.92837
2013-04-12 00:40:00,294.071942,1.981281,2.62488306828812,0.004926,404,0.114472,10.757682,80.677334,66.581699,188.803562
2013-04-12 00:45:00,292.767442,1.8169490000000001,2.63421550094518,0.0042369999999999994,374,0.106367,8.90738,81.025637,65.848528,190.328059
2013-04-12 00:50:00,317.845972,2.332237,2.6218147177899502,0.003947,401,0.125329,9.794694,82.330831,68.340866,189.981969
2013-04-12 00:55:00,264.543424,2.305164,2.635788961828349,0.003353,383,0.09646,8.035466,83.17953,67.544072,194.090508
2013-04-12 01:00:00,333.26010099999996,1.8665509999999998,2.6259094109364,0.004333,390,0.125064,9.115728,80.896063,66.694238,188.242559
2013-04-12 01:05:00,292.802885,2.0518520000000002,2.6122850122850116,0.004115,402,0.113782,11.207418,84.900285,71.53443,195.506408
2013-04-12 01:10:00,282.329923,1.8199830000000001,2.634438955539873,0.005168,380,0.103501,8.082071,80.383657,65.831054,188.250052
2013-04-12 01:15:00,304.86034900000004,2.010967,2.6309178743961352,0.006979000000000001,391,0.1146,8.653383,83.112703,68.044561,192.518703
2013-04-12 01:20:00,306.987835,2.452562,2.6156028368794324,0.005693,408,0.11938800000000001,11.322801,82.235845,68.727662,188.689825
2013-04-12 01:25:00,294.73145800000003,2.3396470000000003,2.633730436813829,0.003266,377,0.105315,8.255627,79.677454,65.402778,187.324164
2013-04-12 01:30:00,279.891688,1.8167939999999998,2.6331096196868007,0.005937,382,0.10373399999999999,8.79978,85.406433,69.474754,198.659433
2013-04-12 01:35:00,323.02451,2.00936,2.6163246483744524,0.0039,405,0.125127,10.702096,80.098545,67.20848,184.897608
2013-04-12 01:40:00,257.308642,1.835652,2.6283534334235785,0.005217,392,0.09689199999999999,9.564902,84.542978,69.469631,197.163537
2013-04-12 01:45:00,304.277487,1.8876509999999997,2.6358774914924648,0.0046429999999999996,377,0.109805,8.50923,83.196757,67.895289,194.869373
2013-04-12 01:50:00,261.33012,2.3018110000000003,2.633378932968536,0.003353,404,0.101713,8.824052,78.195949,64.291635,184.065296
2013-04-12 01:55:00,319.059952,2.406734,2.620075046904315,0.004714,404,0.122182,11.492896,81.754154,67.39946,189.627821
2013-04-12 02:00:00,307.340686,1.9259959999999998,2.629491367242184,0.005693,402,0.11879300000000001,9.12678,80.284294,66.087595,187.639035
2013-04-12 02:05:00,262.32151899999997,1.998445,2.6220888355342136,0.0038880000000000004,385,0.096764,10.18958,82.932877,68.898558,192.207869
2013-04-12 02:10:00,334.44208,1.808874,2.6194649446494465,0.005118999999999999,410,0.13301400000000002,10.211707,79.901715,66.699132,185.238459
2013-04-12 02:15:00,282.7625,1.8219759999999998,2.618055555555556,0.004259000000000001,387,0.10566800000000001,10.262848,85.866485,71.478543,197.822103
2013-04-12 02:20:00,319.994723,2.479087,2.6262724188075617,0.006654,375,0.11463499999999999,9.219456,83.097142,68.877986,194.440823
2013-04-12 02:25:00,240.71465299999997,2.347368,2.6387665198237884,0.0032890000000000003,376,0.0848,8.172392,83.61399,67.953132,196.833815
2013-04-12 02:30:00,279.790404,1.9006439999999998,2.6386036960985626,0.0046,384,0.10364200000000001,8.487994,78.364438,63.791503,184.840833
2013-04-12 02:35:00,299.19697,2.011746,2.636319961566178,0.005482,392,0.112344,8.396187,82.231418,67.240172,193.409611
2013-04-12 02:40:00,231.291777,1.925069,2.6491473954683484,0.004625,366,0.08082400000000001,6.336533,78.959029,63.806293,188.93078
2013-04-12 02:45:00,289.151671,1.873488,2.6252755326965467,0.004651,381,0.10601300000000001,10.335019,84.522981,70.134322,196.469847
2013-04-12 02:50:00,229.184492,2.252374,2.644690488173125,0.004749000000000001,364,0.08007,7.317216,85.505105,69.094444,202.150784
2013-04-12 02:55:00,288.408854,2.365323,2.6303001429252024,0.003199,376,0.103601,8.786983,81.555799,67.577499,191.330248
2013-04-12 03:00:00,290.837379,1.817021,2.6301207672270897,0.005106,402,0.11073599999999999,9.107245,81.022461,67.317276,190.584905
2013-04-12 03:05:00,291.78042999999997,2.0150200000000003,2.613846903949293,0.003953,400,0.11361900000000001,10.717665,84.218993,71.323732,195.528437
2013-04-12 03:10:00,294.48129700000004,1.8275860000000002,2.627197039777984,0.0043100000000000005,389,0.11087000000000001,9.039361,79.653806,66.132245,187.085417
2013-04-12 03:15:00,271.413366,2.016915,2.6227069905800686,0.006965000000000001,392,0.10242899999999999,10.457443,85.687699,70.899661,199.583485
2013-04-12 03:20:00,293.169666,2.2775119999999998,2.6261772518715287,0.004785,385,0.107735,10.44974,83.047086,69.028883,195.023881
2013-04-12 03:25:00,279.92051299999997,2.616372,2.6376404494382024,0.004815,379,0.10205499999999999,7.882801,80.044801,65.575657,189.519436
2013-04-12 03:30:00,366.639723,1.814941,2.615188701088215,0.005093,423,0.14718699999999998,10.688841,80.302399,67.910632,186.822867
2013-04-12 03:35:00,278.45864700000004,1.999222,2.6355332267641014,0.0046689999999999995,396,0.105396,8.440896,78.031639,64.337928,185.884604
2013-04-12 03:40:00,342.776744,1.8187229999999999,2.609487302347868,0.005106,419,0.1382,11.515223,83.264492,70.887618,193.279655
2013-04-12 03:45:00,323.09901,1.802768,2.61132623426912,0.004325,398,0.12337000000000001,11.680864,83.716636,71.372538,195.020637
2013-04-12 03:50:00,244.407216,2.279889,2.64106081390032,0.0034549999999999997,381,0.089005,7.600927,77.896318,63.633736,186.248412
2013-04-12 03:55:00,331.57943900000004,2.4157450000000003,2.6153481762198005,0.0052049999999999996,420,0.133325,11.212497,82.343735,69.231225,191.100446
2013-04-12 04:00:00,238.152815,1.9613900000000002,2.642134963555137,0.0048259999999999996,368,0.081677,7.560374,79.955039,65.03803,190.792068
2013-04-12 04:05:00,288.331633,1.985004,2.631161336859822,0.004736,382,0.10573699999999998,9.33234,82.586853,67.968335,194.382114
2013-04-12 04:10:00,306.899756,1.8282310000000002,2.6152147239263805,0.005102000000000001,402,0.11821199999999998,10.745263,84.997737,71.465994,197.279099
2013-04-12 04:15:00,282.308673,1.829732,2.629261363636364,0.005186,379,0.103326,9.096397,81.198297,67.240965,191.665462
2013-04-12 04:20:00,264.741602,2.32661,2.629938650306749,0.004654999999999999,384,0.09676900000000001,8.893507,84.085338,69.255646,197.939373
2013-04-12 04:25:00,345.27594300000004,2.5373259999999997,2.6088508208422554,0.004922,415,0.13773,12.849449,82.702077,70.322072,192.823357
2013-04-12 04:30:00,302.635417,1.829732,2.6330884095757288,0.0043219999999999995,376,0.10691700000000001,9.063879,80.939763,66.913562,192.722263
2013-04-12 04:35:00,242.277473,2.0126180000000002,2.65087890625,0.006309,360,0.08331000000000001,6.688059,82.371504,66.359313,198.666612
2013-04-12 04:40:00,306.845433,2.012695,2.6125629345480696,0.0058590000000000005,412,0.122305,11.477026,83.248973,70.535256,194.19225
2013-04-12 04:45:00,294.989796,1.8057490000000003,2.6283883686545098,0.0043549999999999995,387,0.10923499999999998,9.232932,84.393032,70.209472,199.974234
2013-04-12 04:50:00,260.875306,2.2481310000000003,2.6358756430328785,0.004079,399,0.100096,8.210761,76.39529,63.220629,183.49655
2013-04-12 04:55:00,304.438596,2.391918,2.62094037809016,0.00449,391,0.114473,10.561515,83.878917,70.210893,197.398019
2013-04-12 05:00:00,274.62532999999996,1.8253419999999998,2.6427902621722845,0.004281,372,0.09545,7.584883,79.565462,64.993233,191.491726
2013-04-12 05:05:00,248.70757200000003,2.085859,2.6433687330204987,0.005051,369,0.088476,7.936597,84.017253,68.323646,201.362932
2013-04-12 05:10:00,339.924574,1.813853,2.6168114580887534,0.0043289999999999995,405,0.132476,10.394824,81.241944,68.675169,190.889333
2013-04-12 05:15:00,254.70207299999998,2.003868,2.640263222032659,0.007737000000000001,369,0.090571,7.992628,83.009759,67.79818,198.508413
2013-04-12 05:20:00,295.636829,2.259986,2.6266934269944806,0.004905,380,0.108628,9.458945,86.48274,71.614613,202.961606
2013-04-12 05:25:00,258.13874300000003,2.557143,2.635102821616452,0.005357,366,0.092201,8.251679,82.126408,67.356606,194.577196
2013-04-12 05:30:00,235.895722,1.814941,2.6477802305616875,0.005942,359,0.078925,6.521707,82.994818,67.104761,199.987057
2013-04-12 05:35:00,291.974937,2.015504,2.627350427350428,0.0038759999999999997,393,0.110328,9.509027,84.055509,69.749505,198.47144
2013-04-12 05:40:00,359.429952,1.832759,2.6111786148238147,0.0043100000000000005,402,0.14010699999999998,11.543646,84.672249,71.614822,197.136425
2013-04-12 05:45:00,326.634884,1.897484,2.326132771338251,0.005592,412,0.126469,9.691069,95.631832,101.175592,187.074257
2013-04-12 05:50:00,365.143369,2.256039,1.0,0.0034509999999999996,268,0.095441,344.580986,329.763756,1401.698065,247.05286
2013-04-12 05:55:00,317.305755,2.4184400000000004,1.0,0.005158,263,0.081238,285.649567,292.366872,1495.593175,196.394004
2013-04-12 06:00:00,836.655738,1.9521950000000001,1.0,0.005854,101,0.090452,1184.485581,953.446372,2837.82988,658.57034
2013-04-12 06:05:00,1104.0,1.998445,1.0,0.0038880000000000004,64,0.085105,2976.865104,2215.543084,4398.467461,741.170586
2013-04-12 06:10:00,1394.260274,1.814941,1.0,0.005942,63,0.095016,3534.861892,2355.287418,5039.32115,841.638447
2013-04-12 06:15:00,1231.538462,1.8120169999999998,1.0,0.012017,59,0.087746,3124.244053,1991.07073,4644.424945,769.099431
2013-04-12 06:20:00,1518.609195,2.191955,1.0,0.004234,76,0.123455,2863.194336,1844.868376,4195.576598,675.319608
2013-04-12 06:25:00,1343.6578949999998,2.660186,1.0,0.005917,66,0.095567,3165.068375,2192.937301,4651.792475,898.724276
2013-04-12 06:30:00,1337.940476,1.8642450000000002,1.0,0.0047799999999999995,68,0.10205800000000001,3558.37226,2250.393387,4756.470587,786.568301
2013-04-12 06:35:00,1355.964286,2.008641,1.0,0.0062840000000000005,77,0.107619,2591.246687,1508.072895,3812.037015,579.564324
2013-04-12 06:40:00,1437.814815,2.003914,1.0,0.0048920000000000005,47,0.072625,4805.562086,2602.338695,6295.892247,1068.234053
